caso_id,tomo,tipo_cambio,old_outcome,new_outcome,old_vp,new_vp,old_n,new_n,old_pet,new_pet,new_variante,new_firma
345_p583,345,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con el art. 2° de la ley 20.396 (art. 3°). Se,"Por ello, concordemente con lo dictaminado por la señora Pro",por_ello,Horacio Rosatti (en disidencia)- Carlos Fernando Rosenkrantz – Juan Carlos Maque
345_p905,345,mejora_gano_firma,otro,procedente,sin_firma,disidencia,0,4,"En consecuencia, la solución de la controversia planteada en","Por ello, oída la señora Procuradora Fiscal, se declara proc",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
345_p1219,345,cambio_outcome,otro,hace_lugar,disidencia,disidencia,4,4,"En consecuencia, dado que, como ya se señaló, es facultad de","Por ello, y lo dictaminado por la señora Procuradora Fiscal ",por_ello,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
345_p1269,345,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"Por todo ello, la sentencia recurrida extiende equivocadamen","Por ello, oído el señor Procurador General de la Nación inte",por_ello,Horacio Rosatti - Carlos Fernando Rosenkrantz – Juan Carlos Maqueda. Recurso ext
345_p1342,345,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,3,"en consecuencia, hizo lugar a la acción de amparo y declaró ","Por ello, de conformidad con lo dictaminado por el señor Pro",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Recurso ext
345_p1421,345,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"Por lo expuesto, luego de la ponderación integral de todo lo","Por ello, oído el señor Procurador General de la Nación inte",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
345_p1519,345,cambio_outcome,abstracto,otro,unanime,unanime,4,4,"En consecuencia, corresponde descalificar por arbitraria la ","Por ello, concordemente con lo dictaminado, se declaran proc",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p25,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, expresó que asistía razón al recurrente en ",de conformidad con lo prescripto en la acordada 47/91. Notif,de_conformidad,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p347,346,cambio_outcome,otro,procedente,unanime,unanime,3,3,"Por ello, no cabe sino concluir en que los fondos recaudados","Por ello, habiendo dictaminado la señora Procuradora Fiscal,",por_ello,Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Rec
346_p407,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, entendió que “…la norma que establece el lí","Por lo expuesto, el Tribunal resuelve: I) Declarar procedent",por_lo_expuesto,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p432,346,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,4,"En consecuencia, considera que la demandada pretende erigir ","Por ello, y de conformidad con lo dictaminado por la señora ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p484,346,REGRESION_menos_jueces,procedente,originaria,unanime,unanime,4,3,"Por ello, se declara procedente el recurso extraordinario y ","Por ello, y de conformidad con lo dispuesto por el artículo ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Parte actor
346_p629,346,REGRESION_menos_jueces,procedente,desestima,disidencia,unanime,6,1,"Por ello, se declara procedente el recurso extraordinario de","Por ello, se desestima la presentación directa. Declárase pe",por_ello,Horacio Rosatti.
346_p668,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"de conformidad con los principios de orden público interno, ","Por lo expuesto, de conformidad en lo pertinente con lo dict",por_lo_expuesto,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p695,346,cambio_outcome,otro,desestima,unanime,unanime,4,4,"en consecuencia, se tuvo por no presentado el recurso extrao","Por ello, se desestima la presentación directa y se la decla",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p931,346,REGRESION_menos_jueces,desestima,confirma,disidencia,unanime,5,1,"Por ello, se lo desestima. Con costas. Notifíquese y devuélv","Por ello, se declara formalmente admisible el recurso extrao",por_ello,Horacio Rosatti. Recurso extraordinario interpuesto por el Estado Nacional – Min
346_p1015,346,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la pretensión impositiva del Fisco local se","Por ello, y de conformidad con lo dictaminado por la señora ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1089,346,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,4,"En consecuencia, la sentencia que se dicte en este pleito no","Por ello, y habiendo dictaminado la señora Procuradora Gener",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p1117,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, en virtud de las sucesivas delegaciones rea","Por ello, y de conformidad con lo dictaminado por la señora ",por_ello,Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Par
346_p1205,346,cambio_outcome,otro,procedente,unanime,unanime,4,4,"En consecuencia, ordenó que se practicara liquidación “convi","Por ello, se declara procedente el recurso extraordinario y ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p1218,346,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la alegada improcedencia de la acción por p","Por ello, y de conformidad con lo dictaminado por la señora ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1471,346,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, declaró que le correspondía a la actora el ","Por todo lo expuesto, se declaran procedentes los recursos e",por_todo_lo_exp,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1564,346,REGRESION_perdio_firma,otro,otro,unanime,sin_firma,3,0,"Por ello, de conformidad con lo dictaminado, se declara proc",Por estas razones creo hacer un bien en publicar los fallos ,por_estas_razones,
347_p128,347,mejora_gano_firma,otro,originaria,sin_firma,disidencia,0,4,de conformidad con lo informado a fs. 1760; ver también sent,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida p",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p178,347,mejora_gano_firma,otro,originaria,sin_firma,disidencia,0,4,"En consecuencia, en virtud de los fundamentos y las conclusi","Por ello, se resuelve: I. Hacer lugar a la demanda seguida p",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p302,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,Por ello y a resultas del rechazo que se adopta también resp,"Por ello, de conformidad en lo pertinente con lo dictaminado",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Recurso
347_p321,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"En consecuencia, pide que se declare la nulidad absoluta e i","Por ello, se resuelve rechazar in limine la demanda promovid",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p344,347,cambio_outcome,otro,nulidad,unanime,unanime,4,4,"En consecuencia, la concesión del recurso extraordinario no ","Por ello, se declara la nulidad de la resolución por la que ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p579,347,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,4,"en consecuencia, confirmar la desestimación del ajuste de la","Por ello, de conformidad con lo dictaminado por la señora Pr",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p640,347,cambio_outcome,otro,procedente,segun_su_voto,segun_su_voto,3,3,"En consecuencia, la existencia de condenas por delitos dolos","Por ello, se declara procedente la queja, formalmente admisi",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p673,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, más allá de la solución que en definitiva q","Por ello, se resuelve: 1) rechazar el recurso extraordinario",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Recursos ex
347_p721,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"Por ello, cabía concluir en que la parte actora había tenido","Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p775,347,cambio_outcome,otro,hace_lugar,disidencia,disidencia,4,4,"Por ello, el nuevo régimen legal –esto es, la ley 27.423- no","Por ello, oído el señor Procurador Fiscal, se hace lugar par",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda (en disidenc
347_p802,347,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,4,"en consecuencia, jueces últimos respecto de las vías de acce","Por ello, y de conformidad con las conclusiones de la señora",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p863,347,cambio_outcome,otro,hace_lugar,disidencia,disidencia,3,3,"En consecuencia, la sentencia debe ser descalificada como ac","Por ello, se hace lugar parcialmente a la queja, se declara ",por_ello,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
347_p952,347,cambio_outcome,otro,revoca,unanime,unanime,4,4,"En consecuencia, cabe declarar, para el caso, la inconstituc","Por ello, y habiendo dictaminado el señor Procurador Fiscal,",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p959,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, la alegada improcedencia formal de la acció","Por ello, y oída la señora Procuradora Fiscal, se decide: Ha",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p1022,347,REGRESION_menos_jueces,hace_lugar,hace_lugar,segun_su_voto,unanime,5,1,"Por ello, se hace lugar a la queja, se declara procedente el","Por lo expuesto, oído el señor Procurador Fiscal, se hace lu",por_lo_expuesto,Carlos Fernando Rosenkrantz.
347_p1134,347,cambio_outcome,otro,hace_lugar,unanime,unanime,4,4,de conformidad con reiterada doctrina de este Tribunal las c,"Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p1230,347,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con lo indicado por su médica tratante.,"Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1288,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, sostuvo que la derogación de las limitacion","Por ello, oída la señora Procuradora Fiscal, se hace lugar a",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1327,347,mejora_gano_firma,otro,confirma,sin_firma,segun_su_voto,0,4,"Por todo ello, corresponde incluir en el haber mensual con c","Por ello, de conformidad con lo dictaminado por la señora Pr",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1434,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"Por ello, las competencias que se le asignen por ley, así co","Por ello, el Tribunal resuelve: declarar la invalidez consti",por_ello,Horacio Rosatti — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
347_p1495,347,REGRESION_perdio_firma,otro,otro,unanime,sin_firma,5,0,"Por todo lo expuesto, se resuelve: 1) Dar por finalizada la ",Por estas razones corresponde: a)resumir el estado al moment,por_estas_razones,
347_p1632,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, consideró que la actitud del fisco imposibi","Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1807,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con lo normado en los arts. 78 y 84 del Códig,"Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1891,347,mejora_gano_firma,otro,hace_lugar,sin_firma,mixed,0,4,"En consecuencia, la conformación de los convoyes pueden muta","Por ello, habiendo dictaminado el señor Procurador Fiscal, s",por_ello,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p1963,347,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"en consecuencia, el órgano juzgador quedó integrado por los ","Por ello, oído el señor Procurador General de la Nación inte",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p2002,347,mejora_gano_firma,inadmisible_280,inadmisible_280,sin_firma,segun_su_voto,0,4,"En consecuencia, resulta evidente que, al examinar el mérito","Por ello, de conformidad con lo dictaminado por la señora Pr",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2025,347,mejora_gano_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, todo recurso extraordinario federal debe demostrar","Por ello, se desestima la queja. Intímese a la parte recurre",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p2115,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con la legislación nacional y en forma apropi,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2286,347,cambio_outcome,otro,competencia,disidencia,disidencia,4,4,"En consecuencia, se resuelve aplicar esta nueva jurisprudenc","Por ello, habiendo dictaminado el señor Procurador General d",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
348_p83,348,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,2,"En consecuencia, corresponde dejar sin efecto lo decidido po","Por ello, SE RESUELVE: 1°) Dejar sin efecto la Acordada n° 1",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Manuel José García—Mansilla.
348_p92,348,cambio_outcome,otro,hace_lugar,unanime,unanime,2,2,"En consecuencia, corresponde hacer excepción al principio es","Por ello, se hace lugar al planteo de reposición, se deja si",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis
348_p189,348,mejora_gano_firma,otro,procedente,sin_firma,segun_su_voto,0,3,"Por ello, una ley en sentido formal, que no pone en ejercici","Por ello, habiendo dictaminado el señor Procurador Fiscal, s",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p289,348,cambio_outcome,otro,desestima,unanime,unanime,3,3,"En consecuencia, no se ha configurado en autos un litisconso","Por ello, dado que no se verifica en el sub examine la exist",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p332,348,REGRESION_menos_jueces,hace_lugar,hace_lugar,segun_su_voto,unanime,5,1,"Por ello, se hace lugar a la queja, se declara procedente el","Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Carlos Fernando Rosenkrantz.
348_p405,348,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, las cuestiones propuestas han quedado ceñid","Por ello, y habiendo dictaminado la señora Procuradora Fisca",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p419,348,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,"Por ello, objeta que la demandada le exija el cobro de regal","Por ello, y de conformidad con lo dictaminado por la señora ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Ricardo Luis Lore
348_p437,348,cambio_outcome,otro,hace_lugar,unanime,unanime,3,3,"En consecuencia, corresponde descalificar, con el alcance in","Por ello, con el alcance indicado, se hace lugar a la queja,",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p461,348,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, alega que al haber cumplido con las obligac","Por ello, de conformidad con lo dictaminado por la señora Pr",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Parte a
348_p611,348,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,3,"Por todo ello, habiéndose concedido correctamente el remedio","Por ello, habiendo dictaminado el señor Procurador General d",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Recurso
348_p813,348,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,De conformidad con esa opinión el Tribunal declaró a fs. 20 ,"Por ello, se resuelve: Rechazar la demanda promovida por el ",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p821,348,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, el modo en que el recurrente Pastor y quien","Por ello, y habiendo dictaminado el señor Procurador Fiscal,",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p841,348,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,2,"En consecuencia, afirmó que las disposiciones normativas imp",de conformidad con lo dispuesto por el artículo 21 del Códig,de_conformidad,Horacio Rosatti — Ricardo Luis Lorenzetti — Mario Osvaldo Boldú — Patricia Marce
348_p983,348,mejora_gano_firma,otro,originaria,sin_firma,segun_su_voto,0,3,"En consecuencia, ordenó: (i) el cese inmediato de los efecto","Por ello, se resuelve: I. Hacer lugar parcialmente a la pres",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (según s
348_p1083,348,cambio_outcome,otro,hace_lugar,unanime,unanime,3,3,"Por ello, así como los jueces no deben sustituir al legislad","Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p1104,348,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,3,"de conformidad con la doctrina de este Tribunal, cuando la r","Por ello, se hace lugar a la queja, se declara procedente el",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p1225,348,cambio_outcome,otro,desestima,unanime,unanime,3,3,"En consecuencia, y en atención a los claros términos del pre","Por ello, se desestima la queja. Notifíquese y archívese.",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p1357,348,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,3,"Por ello, cualquier restricción a la libertad antes de la co","Por ello, con el alcance indicado, se hace lugar a la queja,",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (en disi
348_p1435,348,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,3,"En consecuencia, el crédito del actor debe ser liquidado y p","Por ello, oída la señora Procuradora Fiscal, por mayoría, se",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti — Rocío 
348_p1661,348,cambio_outcome,otro,procedente,unanime,unanime,3,3,"En consecuencia, corresponde concluir que el pronunciamiento","Por ello, oído el señor Procurador General de la Nación inte",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
349_p34,349,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,3,"por ello, la ausencia de un acuerdo genuino sobre los motivo","Por ello, y de acuerdo con lo dictaminado por el señor Procu",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
349_p40,349,REGRESION_menos_jueces,otro,inadmisible_280,unanime,mixed,3,2,"Por ello, oído el señor Procurador General de la Nación inte","Por ello, se desestima la presentación directa. Declárase pe",por_ello,Horacio Rosatti (en disidencia)— Ricardo Luis Lorenzetti (según su voto)— Beatri
349_p166,349,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,por ello implican una vulneración (explícita ni elíptica) de,"Por ello, el Tribunal resuelve: I) Tener por desistido el re",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
