caso_id,tomo,date,date_dt,composicion,outcome,voting_pattern,n_titulares,is_merit_decision,dictamen_presente,wc_mayoria,wc_votos,log_wc_mayoria,is_fragmented,is_dissent,is_concurrence,jueces_conocidos,tribunal_origen,quarter
344_p660,344,20 de abril de 2021,2021-04-20,banco_de_5,otro,disidencia,5,0,1,380,406,5.942799375126701,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Tribunal Superior de Justicia de La Rioja,2021Q2
344_p666,344,22 de abril de 2021,2021-04-22,banco_de_5,desestima,unanime,4,0,0,392,0,5.973809611869261,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Tribunal Superior de Justicia de La Rioja,2021Q2
344_p672,344,22 de abril de 2021,2021-04-22,banco_de_5,revoca,unanime,3,1,0,765,0,6.641182169740591,0,0,0,Rosenkrantz | Highton de Nolasco | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p675,344,22 de abril de 2021,2021-04-22,banco_de_5,confirma,segun_su_voto,5,1,1,633,251,6.452048954437226,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q2
344_p684,344,22 de abril de 2021,2021-04-22,banco_de_5,competencia,disidencia,5,0,1,624,241,6.437751649736401,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p689,344,22 de abril de 2021,2021-04-22,banco_de_5,otro,unanime,3,0,0,674,0,6.51471269087253,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p692,344,22 de abril de 2021,2021-04-22,banco_de_5,hace_lugar,unanime,5,1,1,494,0,6.20455776256869,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala X de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p698,344,22 de abril de 2021,2021-04-22,banco_de_5,abstracto,unanime,5,0,0,680,0,6.523562306149512,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Resistencia,2021Q2
344_p701,344,22 de abril de 2021,2021-04-22,banco_de_5,hace_lugar,unanime,5,1,1,801,0,6.687108607866515,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Mar del Plata,2021Q2
344_p709,344,22 de abril de 2021,2021-04-22,banco_de_5,desestima,unanime,5,0,0,252,0,5.53338948872752,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Nacional de Apelaciones del Trabajo, Sala VIII",2021Q2
344_p711,344,22 de abril de 2021,2021-04-22,banco_de_5,otro,unanime,4,0,1,1213,0,7.101675971619444,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Sala VII de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p721,344,22 de abril de 2021,2021-04-22,banco_de_5,hace_lugar,unanime,5,1,0,977,0,6.885509670034818,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Tucumán,2021Q2
344_p724,344,22 de abril de 2021,2021-04-22,banco_de_5,hace_lugar,unanime,3,1,1,1116,0,7.018401799069201,0,0,0,Rosenkrantz | Maqueda | Lorenzetti,Sala X de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p731,344,22 de abril de 2021,2021-04-22,banco_de_5,inadmisible_280,segun_su_voto,4,0,1,1317,154,7.183870715062453,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Sala VII de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p741,344,22 de abril de 2021,2021-04-22,banco_de_5,hace_lugar,disidencia,5,1,0,1237,1149,7.121252453244542,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala VII de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p750,344,22 de abril de 2021,2021-04-22,banco_de_5,hace_lugar,disidencia,5,1,0,1609,345,7.383989457978509,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala X de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p757,344,29 de abril de 2021,2021-04-29,banco_de_5,otro,unanime,1,0,0,171,389,5.147494476813453,0,0,0,Highton de Nolasco,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p759,344,29 de abril de 2021,2021-04-29,banco_de_5,procedente,unanime,5,1,1,1035,0,6.943122422819428,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Mar del Plata,2021Q2
344_p769,344,29 de abril de 2021,2021-04-29,banco_de_5,competencia,unanime,4,0,1,803,0,6.6895992691789665,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p776,344,29 de abril de 2021,2021-04-29,banco_de_5,sin_dispositivo,unanime,4,0,1,532,0,6.278521424165844,0,0,0,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p782,344,29 de abril de 2021,2021-04-29,banco_de_5,inadmisible_280,disidencia,4,0,0,948,2300,6.855408798609928,1,1,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional de Apelaciones en lo Comercial (Sala C),2021Q2
344_p791,344,29 de abril de 2021,2021-04-29,banco_de_5,hace_lugar,disidencia,4,1,1,1363,151,7.218176838403408,1,1,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Nacional de Apelaciones en lo Comercial, Sala “A”",2021Q2
344_p802,344,29 de abril de 2021,2021-04-29,banco_de_5,hace_lugar,unanime,5,1,1,346,0,5.849324779946859,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q2
344_p807,344,29 de abril de 2021,2021-04-29,banco_de_5,otro,unanime,4,0,0,411,0,6.021023349349527,0,0,0,Rosenkrantz | Highton de Nolasco | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p980,344,6 de mayo de 2021,2021-05-06,banco_de_5,desestima,segun_su_voto,4,0,0,696,145,6.546785410760524,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,Sala n° 3 del Trabajo del Superior Tribunal de Justicia de la,2021Q2
344_p983,344,6 de mayo de 2021,2021-05-06,banco_de_5,hace_lugar,unanime,4,1,0,1718,0,7.449498005382849,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala III de la Cámara Federal de la Seguridad Social,2021Q2
344_p990,344,6 de mayo de 2021,2021-05-06,banco_de_5,nulidad,disidencia,5,1,1,615,113,6.423246963533519,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala III de la Cámara Nacional de Casación en lo Criminal y,2021Q2
344_p997,344,6 de mayo de 2021,2021-05-06,banco_de_5,sin_dispositivo,unanime,5,0,0,1813,0,7.503289630675082,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala de Feria de la Cámara Nacional de Apelaciones en lo Civil,2021Q2
344_p1002,344,6 de mayo de 2021,2021-05-06,banco_de_5,hace_lugar,unanime,5,1,0,1123,0,7.024649030453636,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Tucumán,2021Q2
344_p1006,344,6 de mayo de 2021,2021-05-06,banco_de_5,inadmisible_280,disidencia,5,0,1,373,176,5.924255797414532,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala II de la Cámara Federal de Casación Penal,2021Q2
344_p1010,344,6 de mayo de 2021,2021-05-06,banco_de_5,hace_lugar,unanime,5,1,0,871,0,6.77078942390898,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Posadas,2021Q2
344_p1013,344,6 de mayo de 2021,2021-05-06,banco_de_5,procedente,segun_su_voto,5,1,0,1392,3571,7.239214973779806,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala I de la Cámara Nacional de Apelaciones en lo Contencioso,2021Q2
344_p1030,344,6 de mayo de 2021,2021-05-06,banco_de_5,procedente,disidencia,4,1,0,692,0,6.541029999189903,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Sala VII de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p1042,344,13 de mayo de 2021,2021-05-13,banco_de_5,otro,unanime,4,0,0,259,0,5.560681631015528,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,"Suprema Corte de Justicia de la Provincia de Mendoza, Sala I,",2021Q2
344_p1043,344,13 de mayo de 2021,2021-05-13,banco_de_5,otro,segun_su_voto,5,0,1,308,512,5.733341276897746,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1047,344,13 de mayo de 2021,2021-05-13,banco_de_5,desestima,unanime,5,0,0,478,0,6.171700597410915,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1049,344,13 de mayo de 2021,2021-05-13,banco_de_5,desestima,unanime,4,0,0,241,0,5.488937726156687,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1050,344,13 de mayo de 2021,2021-05-13,banco_de_5,desestima,unanime,5,0,0,167,0,5.123963979403259,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1051,344,13 de mayo de 2021,2021-05-13,banco_de_5,hace_lugar,unanime,4,1,1,1452,0,7.2813856635702825,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q2
344_p1062,344,13 de mayo de 2021,2021-05-13,banco_de_5,hace_lugar,unanime,5,1,0,2229,0,7.709756864454165,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala E de la Cámara Nacional de Apelaciones en lo Civil,2021Q2
344_p1070,344,13 de mayo de 2021,2021-05-13,banco_de_5,desestima,segun_su_voto,5,0,1,1435,176,7.269616749608169,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Comodoro Rivadavia,2021Q2
344_p1082,344,13 de mayo de 2021,2021-05-13,banco_de_5,otro,unanime,3,0,1,3419,0,8.13739583005665,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti,Juzgado Federal de Junín,2021Q2
344_p1142,344,20 de mayo de 2021,2021-05-20,banco_de_5,hace_lugar,unanime,5,1,1,362,0,5.8944028342648505,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Suprema Corte de Justicia de la Provincia de Buenos Aires,2021Q2
344_p1146,344,20 de mayo de 2021,2021-05-20,banco_de_5,otro,unanime,4,0,0,588,0,6.3784261836515865,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala de Turno de la Cámara Nacional de Casación en lo Criminal,2021Q2
344_p1149,344,20 de mayo de 2021,2021-05-20,banco_de_5,abstracto,unanime,5,0,0,726,0,6.588926477533519,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q2
344_p1219,344,27 de mayo de 2021,2021-05-27,banco_de_5,hace_lugar,unanime,5,1,1,847,0,6.742880635791903,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Superior Tribunal de Justicia de la Provincia de Jujuy,2021Q2
344_p1230,344,27 de mayo de 2021,2021-05-27,banco_de_5,otro,unanime,4,0,0,659,0,6.492239835020471,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1252,344,27 de mayo de 2021,2021-05-27,banco_de_5,otro,unanime,4,0,0,303,0,5.717027701406222,0,0,0,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1253,344,27 de mayo de 2021,2021-05-27,banco_de_5,competencia,disidencia,5,0,1,577,459,6.359573868672378,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1259,344,3 de junio de 2021,2021-06-03,banco_de_5,nulidad,unanime,4,1,0,286,0,5.659482215759621,0,0,0,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Paraná,2021Q2
344_p1266,344,3 de junio de 2021,2021-06-03,banco_de_5,procedente,unanime,5,1,0,1400,0,7.244941546337007,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Federal de Apelaciones de La Plata, Sala II",2021Q2
344_p1270,344,3 de junio de 2021,2021-06-03,banco_de_5,desestima,segun_su_voto,5,0,0,2895,780,7.971085753505607,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Suprema Corte de Justicia de la Provincia de Mendoza, Sala I",2021Q2
344_p1283,344,3 de junio de 2021,2021-06-03,banco_de_5,hace_lugar,unanime,5,1,1,623,0,6.436150368369428,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala X de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p1288,344,3 de junio de 2021,2021-06-03,banco_de_5,desestima,unanime,5,0,1,349,0,5.857933154483459,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala IV de la Cámara Nacional de Apelaciones del Trabajo,2021Q2
344_p1291,344,3 de junio de 2021,2021-06-03,banco_de_5,hace_lugar,mixed,5,1,1,1621,282,7.3914152346753585,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Federal de Apelaciones de San Martín, Sala 1",2021Q2
344_p1308,344,3 de junio de 2021,2021-06-03,banco_de_5,procedente,unanime,5,1,1,721,0,6.582025138892826,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Nacional de Apelaciones en lo Comercial, Sala A",2021Q2
344_p1315,344,3 de junio de 2021,2021-06-03,banco_de_5,hace_lugar,disidencia,4,1,0,706,106,6.561030665896573,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Sala K de la Cámara Nacional de Apelaciones en lo Civil,2021Q2
344_p1318,344,3 de junio de 2021,2021-06-03,banco_de_5,hace_lugar,disidencia,5,1,1,1960,188,7.581209826196346,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Nacional de Apelaciones de San Martín, Sala 1",2021Q2
344_p1335,344,3 de junio de 2021,2021-06-03,banco_de_5,desistimiento,unanime,5,0,0,290,0,5.673323267171493,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,"Cámara Nacional de Apelaciones en lo Comercial, Sala E",2021Q2
344_p1336,344,10 de junio de 2021,2021-06-10,banco_de_5,hace_lugar,segun_su_voto,5,1,1,2097,1137,7.6487397889562425,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Tribunal Superior de Justicia de la Provincia de Córdoba,2021Q2
344_p1353,344,10 de junio de 2021,2021-06-10,banco_de_5,competencia,disidencia,5,0,1,290,176,5.673323267171493,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala II de la Cámara Federal de Casación Penal,2021Q2
344_p1357,344,10 de junio de 2021,2021-06-10,banco_de_5,inadmisible_280,disidencia,4,0,1,142,177,4.962844630259907,1,1,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala II de la Cámara Federal de Casación Penal,2021Q2
344_p1360,344,10 de junio de 2021,2021-06-10,banco_de_5,abstracto,unanime,5,0,0,503,0,6.222576268071369,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Salta,2021Q2
344_p1362,344,10 de junio de 2021,2021-06-10,banco_de_5,otro,disidencia,4,0,1,1542,146,7.341483852363161,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Juzgado Federal en lo Criminal y Correccional n° 2 de Lomas de,2021Q2
344_p1374,344,10 de junio de 2021,2021-06-10,banco_de_5,otro,unanime,5,0,1,872,0,6.771935555839602,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Juzgado Nacional en lo Criminal y Correccional Federal n° 8,2021Q2
344_p1388,344,17 de junio de 2021,2021-06-17,banco_de_5,confirma,segun_su_voto,5,1,1,1624,1482,7.393263094763838,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones en lo Contencioso Administra­,2021Q2
344_p1411,344,17 de junio de 2021,2021-06-17,banco_de_5,revoca,unanime,5,1,1,4766,0,8.469472455204826,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q2
344_p1435,344,17 de junio de 2021,2021-06-17,banco_de_5,nulidad,unanime,5,1,0,659,0,6.492239835020471,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1438,344,17 de junio de 2021,2021-06-17,banco_de_5,competencia,disidencia,4,0,1,507,119,6.230481447578482,1,1,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1442,344,17 de junio de 2021,2021-06-17,banco_de_5,desestima,unanime,5,0,0,401,0,5.996452088619021,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1444,344,17 de junio de 2021,2021-06-17,banco_de_5,hace_lugar,unanime,4,1,1,1064,91,6.970730078143525,0,0,0,Rosenkrantz | Highton de Nolasco | Lorenzetti | Rosatti,Sala I de la Cámara Federal de Casación Penal,2021Q2
344_p1451,344,24 de junio de 2021,2021-06-24,banco_de_5,competencia,unanime,5,0,1,984,0,6.892641641172089,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Federal de Apelaciones de Mar del Plata,2021Q2
344_p1458,344,24 de junio de 2021,2021-06-24,banco_de_5,procedente,unanime,4,1,0,1859,0,7.528331766707247,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Cámara Federal de Apelaciones de Mar del Plata,2021Q2
344_p1464,344,24 de junio de 2021,2021-06-24,banco_de_5,procedente,disidencia,5,1,0,3771,1960,8.235360643753348,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala C de la Cámara Nacional de Apelaciones en lo Comercial,2021Q2
344_p1481,344,24 de junio de 2021,2021-06-24,banco_de_5,abstracto,disidencia,5,0,0,2905,2699,7.974532844130228,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala L de la Cámara Nacional de Apelaciones en lo Civil,2021Q2
344_p1497,344,24 de junio de 2021,2021-06-24,banco_de_5,inadmisible_280,unanime,4,0,0,308,0,5.733341276897746,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1499,344,24 de junio de 2021,2021-06-24,banco_de_5,hace_lugar,unanime,4,1,1,1463,0,7.288927694521257,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,"Cámara Nacional de Apelaciones en lo Comercial, Sala E",2021Q2
344_p1507,344,24 de junio de 2021,2021-06-24,banco_de_5,inadmisible_acordada_4,unanime,3,0,0,442,0,6.093569770045136,0,0,0,Highton de Nolasco | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q2
344_p1509,344,24 de junio de 2021,2021-06-24,banco_de_5,procedente,unanime,3,1,1,5974,0,8.695339376799712,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti,Sala I de la Cámara Federal de Casación Penal,2021Q2
344_p1535,344,24 de junio de 2021,2021-06-24,banco_de_5,hace_lugar,unanime,3,1,0,1350,0,7.208600337960199,0,0,0,Rosenkrantz | Highton de Nolasco | Rosatti,Sala K de la Cámara Nacional de Apelaciones en lo Civil,2021Q2
344_p1539,344,24 de junio de 2021,2021-06-24,banco_de_5,hace_lugar,unanime,3,1,1,2089,0,7.644919344958857,0,0,0,Highton de Nolasco | Maqueda | Rosatti,"Cámara Federal de la Seguridad Social, Sala I",2021Q2
344_p1557,344,30 de junio de 2021,2021-06-30,banco_de_5,confirma,segun_su_voto,2,1,1,6793,11485,8.82379514872053,1,0,1,Highton de Nolasco | Lorenzetti,Suprema Corte de Justicia de la Provincia de Buenos,2021Q2
344_p1635,344,1 de julio de 2021,2021-07-01,banco_de_5,procedente,disidencia,5,1,1,821,124,6.71174039505618,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala III de la Cámara Nacional de Apelaciones en lo Contencioso,2021Q3
344_p1642,344,1 de julio de 2021,2021-07-01,banco_de_5,competencia,disidencia,5,0,1,2076,1797,7.638679823876112,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1657,344,1 de julio de 2021,2021-07-01,banco_de_5,hace_lugar,disidencia,5,1,1,1964,2651,7.583247524303362,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Superior Tribunal de Justicia de la Provincia del Chubut,2021Q3
344_p1675,344,1 de julio de 2021,2021-07-01,banco_de_5,hace_lugar,disidencia,5,1,1,954,130,6.86171134048073,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala III de la Cámara Nacional de Apelaciones del Trabajo,2021Q3
344_p1685,344,1 de julio de 2021,2021-07-01,banco_de_5,hace_lugar,disidencia,5,1,1,878,144,6.778784897685177,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala I de la Cámara Federal de la Seguridad Social,2021Q3
344_p1695,344,8 de julio de 2021,2021-07-08,banco_de_5,hace_lugar,disidencia,5,1,1,365,109,5.902633333401366,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Tribunal Superior de Justicia de la Provincia de Córdoba – Sala,2021Q3
344_p1701,344,8 de julio de 2021,2021-07-08,banco_de_5,originaria,unanime,4,0,0,549,0,6.309918278226516,0,0,0,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1703,344,8 de julio de 2021,2021-07-08,banco_de_5,desestima,unanime,4,0,1,1410,0,7.252053951852814,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q3
344_p1711,344,8 de julio de 2021,2021-07-08,banco_de_5,hace_lugar,unanime,4,1,1,420,0,6.042632833682381,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Cámara Nacional de Apelaciones en lo Contencioso Administra­,2021Q3
344_p1716,344,8 de julio de 2021,2021-07-08,banco_de_5,procedente,disidencia,4,1,1,2699,3786,7.90100705199242,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,"Cámara Federal de Casación Penal, Sala IV",2021Q3
344_p1744,344,8 de julio de 2021,2021-07-08,banco_de_5,hace_lugar,disidencia,5,1,1,1995,132,7.59890045687141,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Sala I de la Cámara Federal de Apelaciones de San Martín,2021Q3
344_p1757,344,8 de julio de 2021,2021-07-08,banco_de_5,inadmisible_280,disidencia,4,0,0,449,1014,6.1092475827643655,1,1,0,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1769,344,8 de julio de 2021,2021-07-08,banco_de_5,hace_lugar,disidencia,4,1,0,2031,2930,7.616775808698373,1,1,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Tribunal Superior de Justicia de la Ciudad Autónoma de Buenos,2021Q3
344_p1783,344,8 de julio de 2021,2021-07-08,banco_de_5,inadmisible_acordada_4,unanime,5,0,0,584,0,6.371611847231857,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1785,344,8 de julio de 2021,2021-07-08,banco_de_5,desestima,unanime,5,0,0,746,0,6.616065185132817,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Suprema Corte de Justicia de la Provincia de Buenos Aires,2021Q3
344_p1788,344,15 de julio de 2021,2021-07-15,banco_de_5,revoca,segun_su_voto,3,1,1,4562,105,8.425735580927402,1,0,1,Highton de Nolasco | Maqueda | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1810,344,15 de julio de 2021,2021-07-15,banco_de_5,procedente,unanime,3,1,1,4364,0,8.381373468273702,0,0,0,Highton de Nolasco | Maqueda | Rosatti,Sala V de la Cámara Nacional de Apelaciones en lo Contencioso,2021Q3
344_p1828,344,15 de julio de 2021,2021-07-15,banco_de_5,competencia,unanime,4,0,1,187,0,5.236441962829949,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1831,344,16 de julio de 2021,2021-07-16,banco_de_5,otro,unanime,4,0,0,778,0,6.658011045870748,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,SIN_TRIBUNAL_ORIGEN,2021Q3
344_p1835,344,5 de agosto de 2021,2021-08-05,banco_de_5,hace_lugar,unanime,4,1,1,693,0,6.542471960506805,0,0,0,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Suprema Corte de Justicia de la Provincia de Buenos Aires,2021Q3
344_p1843,344,5 de agosto de 2021,2021-08-05,banco_de_5,abstracto,unanime,5,0,0,504,0,6.22455842927536,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Cámara Nacional Electoral,2021Q3
344_p1857,344,5 de agosto de 2021,2021-08-05,banco_de_5,procedente,segun_su_voto,4,1,1,3534,2646,8.170468578330674,1,0,1,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,Suprema Corte de Justicia de la Provincia de Buenos Aires,2021Q3
344_p1887,344,5 de agosto de 2021,2021-08-05,banco_de_5,hace_lugar,unanime,5,1,1,1062,0,6.968850378341948,0,0,0,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,Juzgado Federal de Ejecuciones Fiscales Tributarias n° 5,2021Q3
