caso_id,tipo,vp_base,vp_new,lfr_base,lfr_new,n_jueces_new,firma_new
330_p1925,lfr_cambio,unanime,unanime,22992,22999,4,ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA —
330_p1927,lfr_cambio,unanime,unanime,23635,23636,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p1943,lfr_cambio,unanime,unanime,23711,23712,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p1945,lfr_cambio,unanime,unanime,23776,23777,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p1947,lfr_cambio,unanime,unanime,23895,23899,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p1971,lfr_cambio,unanime,unanime,24828,24829,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p1975,lfr_cambio,disidencia,disidencia,25291,25292,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p198,lfr_cambio,unanime,unanime,7271,7272,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p1989,lfr_cambio,segun_su_voto,segun_su_voto,26375,26376,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLOS S
330_p200,lfr_cambio,unanime,unanime,7332,7333,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2014,lfr_cambio,unanime,unanime,26493,26494,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2017,lfr_cambio,disidencia,disidencia,27125,27126,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2064,lfr_cambio,unanime,unanime,28297,28298,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2081,lfr_cambio,segun_su_voto,segun_su_voto,29215,29216,7,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p210,lfr_cambio,unanime,unanime,7749,7737,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2101,lfr_cambio,segun_su_voto,segun_su_voto,30059,30060,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2112,lfr_cambio,disidencia,disidencia,30179,30170,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2134,lfr_cambio,mixed,mixed,31099,31100,6,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p2146,lfr_cambio,unanime,unanime,31499,31500,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p215,lfr_cambio,unanime,unanime,7887,7888,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p217,lfr_cambio,unanime,unanime,7975,7976,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2186,lfr_cambio,disidencia,disidencia,33091,33094,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2192,lfr_cambio,disidencia,disidencia,33647,33649,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p220,lfr_cambio,unanime,unanime,8059,8060,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2206,lfr_cambio,unanime,unanime,33978,33977,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2215,lfr_cambio,segun_su_voto,segun_su_voto,34237,34238,6,RICARDO LUIS LORENZETTI (según su voto) — CARLOS S. FAYT — ENRIQUE SANTIAGO PETR
330_p2231,lfr_cambio,mixed,mixed,34694,34665,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2234,lfr_cambio,disidencia,disidencia,34934,34936,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p2249,lfr_cambio,unanime,unanime,35458,35459,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p2265,lfr_cambio,disidencia,disidencia,35949,35923,6,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO (en diside
330_p2274,lfr_cambio,unanime,unanime,36296,36297,4,RICARDO LUIS LORENZETTI — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — CARMEN M. ARGIB
330_p2277,lfr_cambio,segun_su_voto,segun_su_voto,36551,36552,6,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO — ENRIQUE 
330_p230,lfr_cambio,segun_su_voto,segun_su_voto,8530,8498,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2341,lfr_cambio,unanime,unanime,38804,38805,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2347,lfr_cambio,segun_su_voto,segun_su_voto,39122,39123,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p235,lfr_cambio,disidencia,disidencia,8644,8645,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en disid
330_p238,lfr_cambio,unanime,unanime,8721,8722,4,RICARDO LUIS LORENZETTI — CARLOS S. FAYT — E. RAÚL ZAFFARONI — CARMEN M. ARGIBAY
330_p240,lfr_cambio,disidencia,disidencia,8817,8823,6,RICARDO LUIS LORENZETTI — ENRIQUE SANTIAGO PETRACCHI — CARLOS S. FAYT — JUAN CAR
330_p243,lfr_cambio,unanime,unanime,8919,8920,4,ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA — E. RAÚL ZAFFARONI — CARMEN M.
330_p2444,lfr_cambio,unanime,unanime,42856,42857,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p246,lfr_cambio,unanime,unanime,9025,9026,4,RICARDO LUIS LORENZETTI — CARLOS S. FAYT — ENRIQUE S. PETRACCHI — JUAN CARLOS MA
330_p2470,lfr_cambio,unanime,unanime,44149,44153,4,ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA —
330_p2478,lfr_cambio,segun_su_voto,segun_su_voto,44688,44687,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (según su
330_p249,lfr_cambio,unanime,unanime,9110,9111,4,RICARDO LUIS LORENZETTI — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — JUAN CAR
330_p2494,lfr_cambio,unanime,unanime,44948,44950,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2521,lfr_cambio,mixed,mixed,45985,45986,6,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO (según su 
330_p2533,lfr_cambio,mixed,mixed,46783,46504,5,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO (según su 
330_p2548,lfr_cambio,disidencia,disidencia,47407,47409,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p2564,lfr_cambio,disidencia,disidencia,47627,47628,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2570,lfr_cambio,segun_su_voto,segun_su_voto,47808,47785,6,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO — ENRIQUE 
330_p2574,lfr_cambio,unanime,unanime,47824,47785,1,RICARDO LUIS LORENZETTI.
330_p2584,lfr_cambio,unanime,unanime,48385,48386,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2590,lfr_cambio,mixed,mixed,48751,48752,6,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p26,lfr_cambio,unanime,unanime,956,957,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2610,lfr_cambio,unanime,unanime,49444,49445,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2617,lfr_cambio,unanime,unanime,49792,49793,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2626,lfr_cambio,unanime,unanime,49869,49870,5,ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA —
330_p2628,REGRESION,unanime,sin_firma,49932,49886,0,
330_p2630,REGRESION,unanime,sin_firma,49995,49949,0,
330_p2632,lfr_cambio,segun_su_voto,segun_su_voto,50183,50184,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2637,lfr_cambio,unanime,unanime,50248,50249,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E.
330_p2655,lfr_cambio,segun_su_voto,segun_su_voto,50999,51000,6,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO — ENRIQUE 
330_p2685,lfr_cambio,mixed,mixed,52458,52459,6,ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLOS S. FAYT — ENRIQUE SANTIAGO 
330_p2730,lfr_cambio,unanime,unanime,54010,54011,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2739,lfr_cambio,unanime,unanime,54427,54428,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2746,lfr_cambio,unanime,unanime,54502,54503,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2748,lfr_cambio,disidencia,disidencia,55262,55156,6,RICARDO LUIS LORENZETTI (en disidencia parcial) — ELENA I. HIGHTON DE NOLASCO — 
330_p2786,lfr_cambio,segun_su_voto,segun_su_voto,56256,56257,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2793,lfr_cambio,unanime,unanime,56323,56303,5,JULIO S. NAZARENO — EDUARDO MOLINÉ O’CONNOR — CARLOS S. FAYT — AUGUSTO CÉSAR BEL
330_p2795,lfr_cambio,segun_su_voto,segun_su_voto,56472,56473,4,RICARDO LUIS LORENZETTI — ENRIQUE SANTIAGO PETRACCHI (según su voto) — JUAN CARL
330_p2798,lfr_cambio,unanime,unanime,56498,56500,5,RICARDO LUIS LORENZETTI — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — JUAN CAR
330_p2799,lfr_cambio,unanime,unanime,56537,56536,3,doctor don Ricardo Luis Lorenzetti. Notifíquese. E. RAÚL ZAFFARONI — MIRTA D. TY
330_p2800,lfr_cambio,segun_su_voto,segun_su_voto,57587,57588,4,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (según su voto) — JUAN CARLOS MAQUE
330_p2826,lfr_cambio,disidencia,disidencia,57962,57963,6,ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLOS S. FAYT — ENRIQUE SANTIAGO 
330_p2836,lfr_cambio,disidencia,disidencia,58415,58416,6,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — JUAN
330_p284,lfr_cambio,unanime,unanime,10445,10447,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2847,lfr_cambio,unanime,unanime,58477,58479,5,ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA —
330_p2892,lfr_cambio,unanime,unanime,971,972,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p29,lfr_cambio,unanime,unanime,1080,1081,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2921,lfr_cambio,mixed,mixed,2025,2026,5,RICARDO LUIS LORENZETTI (en disidencia parcial) — ELENA I. HIGHTON DE NOLASCO — 
330_p2932,lfr_cambio,unanime,unanime,2995,2996,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p294,lfr_cambio,disidencia,disidencia,10851,10852,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2952,lfr_cambio,unanime,unanime,3066,3067,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2954,lfr_cambio,unanime,unanime,3153,3154,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2964,lfr_cambio,disidencia,disidencia,3576,3577,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CA
330_p2968,lfr_cambio,unanime,unanime,3659,3665,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p2975,lfr_cambio,unanime,unanime,4068,4069,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p2981,lfr_cambio,segun_su_voto,segun_su_voto,4491,4492,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3002,lfr_cambio,mixed,mixed,5383,5389,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p304,lfr_cambio,mixed,mixed,12164,12165,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLOS S
330_p3045,lfr_cambio,mixed,mixed,6920,6921,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3074,lfr_cambio,disidencia,disidencia,8359,8360,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p3098,lfr_cambio,disidencia,disidencia,9008,9009,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p3126,lfr_cambio,mixed,mixed,10313,10286,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLOS S
330_p3141,lfr_cambio,unanime,unanime,10441,10442,2,RICARDO LUIS LORENZETTI — JUAN CARLOS MAQUEDA.
330_p3149,lfr_cambio,disidencia,disidencia,11031,11033,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CA
330_p3160,lfr_cambio,mixed,mixed,14616,14617,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLOS S
330_p32,lfr_cambio,unanime,unanime,1205,1206,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p331,lfr_cambio,segun_su_voto,segun_su_voto,12331,12332,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (según su
330_p337,lfr_cambio,unanime,unanime,12590,12583,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3400,lfr_cambio,segun_su_voto,segun_su_voto,21308,21310,5,RICARDO LUIS LORENZETTI (según su voto) — ENRIQUE SANTIAGO PETRACCHI — JUAN CARL
330_p3409,lfr_cambio,mixed,mixed,21804,21805,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p3432,lfr_cambio,mixed,mixed,22659,22661,7,RICARDO LUIS LORENZETTI (en disidencia parcial) — ELENA I. HIGHTON DE NOLASCO — 
330_p345,lfr_cambio,disidencia,disidencia,13211,13212,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en disid
330_p3455,lfr_cambio,unanime,unanime,23202,23203,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p3494,lfr_cambio,disidencia,disidencia,24910,24911,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3519,lfr_cambio,disidencia,disidencia,25817,25811,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p3549,lfr_cambio,unanime,unanime,26809,26810,4,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — JUAN
330_p3565,lfr_cambio,unanime,unanime,27897,27898,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3582,lfr_cambio,disidencia,disidencia,28243,28244,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3589,lfr_cambio,disidencia,disidencia,28382,28383,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLOS S
330_p36,lfr_cambio,unanime,unanime,1290,1291,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3609,lfr_cambio,disidencia,disidencia,29582,29583,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLOS S
330_p3627,lfr_cambio,unanime,unanime,29829,29830,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p3635,lfr_cambio,unanime,unanime,30198,30199,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3673,lfr_cambio,unanime,unanime,31696,31697,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3680,lfr_cambio,segun_su_voto,segun_su_voto,31901,31902,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. RAÚL
330_p372,lfr_cambio,disidencia,disidencia,14056,14050,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO (en diside
330_p3722,lfr_cambio,unanime,unanime,33411,33412,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p3723,REGRESION,segun_su_voto,sin_firma,33489,33430,0,
330_p3725,lfr_cambio,mixed,mixed,34835,34836,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO (en diside
330_p3758,lfr_cambio,unanime,unanime,35060,35062,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3773,lfr_cambio,unanime,unanime,35550,35547,4,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — CARM
330_p3777,lfr_cambio,unanime,unanime,35816,35817,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p3793,lfr_cambio,unanime,unanime,36454,36455,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p38,lfr_cambio,unanime,unanime,1386,1387,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p380,lfr_cambio,disidencia,disidencia,14556,14557,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p3801,lfr_cambio,unanime,unanime,37853,37849,2,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT.
330_p3836,lfr_cambio,unanime,unanime,38121,38122,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p3853,lfr_cambio,mixed,mixed,39950,39913,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO (en diside
330_p3888,lfr_cambio,unanime,unanime,40108,40110,4,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — JUAN
330_p3893,lfr_cambio,disidencia,disidencia,40341,40342,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en disid
330_p3899,lfr_cambio,unanime,unanime,40540,40529,4,ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA —
330_p3906,lfr_cambio,disidencia,disidencia,40674,40675,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (en disidencia) — ENRIQUE 
330_p399,lfr_cambio,mixed,mixed,16655,16650,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (en disidencia parcial) — 
330_p4000,lfr_cambio,unanime,unanime,44424,44425,4,ENRIQUE SANTIAGO PETRACCHI — E. RAÚL ZAFFARONI — JUAN CARLOS MAQUEDA — CARMEN M.
330_p4001,lfr_cambio,mixed,mixed,44979,44981,6,RICARDO LUIS LORENZETTI (según su voto) — ELENA I. HIGHTON DE NOLASCO — ENRIQUE 
330_p4040,lfr_cambio,disidencia,disidencia,46096,46089,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4049,lfr_cambio,disidencia,disidencia,46458,46459,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4076,lfr_cambio,unanime,unanime,47453,47454,4,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — JUAN
330_p4081,lfr_cambio,unanime,unanime,47560,47561,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4084,lfr_cambio,disidencia,disidencia,47789,47790,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4094,lfr_cambio,disidencia,disidencia,48220,48221,6,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en disidencia) — ENRIQUE SANTIAGO 
330_p4129,lfr_cambio,unanime,unanime,49479,49481,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CA
330_p4170,lfr_cambio,unanime,unanime,50953,50954,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p4172,lfr_cambio,disidencia,disidencia,51335,51337,6,ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLOS S. FAYT — ENRIQUE SANTIAGO 
330_p4195,lfr_cambio,unanime,unanime,51999,52000,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. RAÚL
330_p4211,lfr_cambio,segun_su_voto,segun_su_voto,52620,52621,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLOS S
330_p4226,lfr_cambio,disidencia,disidencia,53305,53306,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4256,lfr_cambio,mixed,mixed,54328,54329,7,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLOS S
330_p4260,lfr_cambio,unanime,unanime,54434,54435,5,ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA —
330_p4337,lfr_cambio,unanime,unanime,973,975,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — E. R
330_p4338,lfr_cambio,segun_su_voto,segun_su_voto,1225,1226,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE SANTIAGO PETRACCHI — E. R
330_p4345,lfr_cambio,unanime,unanime,1478,1479,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4351,lfr_cambio,unanime,unanime,1572,1573,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4354,lfr_cambio,unanime,unanime,1742,1743,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4358,lfr_cambio,disidencia,disidencia,1952,1954,5,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p4364,REGRESION,unanime,sin_firma,1991,1954,0,
330_p4365,lfr_cambio,unanime,unanime,2096,2097,4,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — ENRIQUE SANTIAGO PETRACC
330_p4372,lfr_cambio,unanime,unanime,2898,2899,6,RICARDO LUIS LORENZETTI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — ENRIQUE
330_p4399,lfr_cambio,disidencia,disidencia,3678,3673,7,RICARDO LUIS LORENZETTI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLOS S
330_p4409,lfr_cambio,unanime,unanime,3763,3728,4,RICARDO LUIS LORENZETTI — ENRIQUE SANTIAGO PETRACCHI — JUAN CARLOS MAQUEDA — CAR
