caso_id_canonico,tipo,norma,ambito,n_menciones
343_p1944,ley,24145,considerando,2
343_p1944,ley,26197,considerando,1
343_p1944,ley,27007,considerando,1
343_p1944,ley,17319,voto,2
343_p1944,ley,23678,voto,1
343_p1944,ley,23697,voto,7
343_p1944,ley,23897,voto,2
343_p1987,ley,1285,considerando,1
343_p1987,ley,26735,considerando,1
343_p1987,ley,27346,considerando,2
343_p2011,ley,24521,considerando,5
343_p2039,ley,20221,considerando,1
343_p2039,ley,22006,considerando,1
343_p2039,ley,23548,considerando,1
343_p2039,ley,24653,considerando,1
343_p2039,ley,12346,voto,3
343_p2039,ley,20628,voto,1
343_p2039,ley,23548,voto,2
343_p2039,ley,24653,voto,1
343_p2067,ley,17319,considerando,6
343_p2080,ley,27469,considerando,1
343_p2087,ley,10412,considerando,2
343_p2087,ley,10508,considerando,4
343_p2087,ley,10509,considerando,2
343_p2087,ley,10510,considerando,2
343_p2087,ley,6006,considerando,1
343_p2087,ley,10508,voto,1
343_p2095,ley,16986,caratula,2
343_p2095,ley,16986,considerando,1
343_p2135,ley,18820,considerando,1
343_p2135,ley,21864,considerando,1
343_p2135,ley,18820,voto,1
343_p2135,ley,21864,voto,1
343_p2145,ley,24557,considerando,2
343_p2151,ley,14771,considerando,1
343_p2151,ley,18345,considerando,1
343_p2151,ley,23696,voto,2
343_p2161,ley,17272,considerando,1
343_p2161,ley,24767,considerando,8
343_p2176,ley,16986,caratula,2
343_p2176,ley,23661,considerando,3
343_p2211,ley,11723,considerando,1
343_p2243,ley,27149,considerando,1
343_p2255,ley,24240,considerando,1
343_p2255,ley,24240,voto,1
343_p2271,ley,17319,considerando,3
343_p2271,ley,26994,considerando,1
344_p1,ley,24043,caratula,1
344_p1,ley,24043,considerando,2
344_p5,ley,21965,considerando,3
344_p21,ley,1638,considerando,1
344_p21,ley,25632,considerando,1
344_p21,ley,27401,considerando,1
344_p48,ley,24767,considerando,1
344_p62,ley,18345,considerando,3
344_p62,ley,24557,considerando,1
344_p116,ley,17418,considerando,1
344_p116,ley,19518,considerando,9
344_p116,ley,22400,considerando,5
344_p126,ley,1285,considerando,2
344_p126,ley,16986,considerando,1
344_p126,ley,23098,considerando,1
344_p126,ley,27148,considerando,1
344_p140,ley,11683,considerando,3
344_p140,ley,20628,considerando,1
344_p140,ley,23576,considerando,9
344_p140,ley,23928,considerando,1
344_p140,ley,23962,considerando,6
344_p140,ley,23982,considerando,4
344_p140,ley,25344,considerando,2
344_p140,ley,25561,considerando,2
344_p140,ley,25565,considerando,3
344_p140,ley,27430,considerando,1
344_p159,ley,16986,caratula,1
344_p159,ley,25561,considerando,1
344_p159,ley,27198,considerando,1
344_p159,ley,27341,considerando,1
344_p159,ley,16986,dispositivo,1
344_p161,ley,26842,caratula,2
344_p174,ley,17319,considerando,2
344_p174,ley,22351,considerando,4
344_p174,ley,24051,considerando,1
344_p174,ley,24145,considerando,1
344_p174,ley,24702,considerando,1
344_p174,ley,25675,considerando,12
344_p174,ley,25688,considerando,1
344_p174,ley,26197,considerando,1
344_p174,ley,26331,considerando,1
344_p174,ley,26854,considerando,1
344_p174,ley,33598,considerando,1
344_p174,ley,3586,considerando,1
344_p174,ley,5889,considerando,1
344_p277,ley,11683,considerando,3
344_p307,ley,11683,considerando,1
344_p307,ley,20628,considerando,3
344_p316,ley,23054,considerando,2
344_p316,ley,23313,considerando,1
344_p316,ley,23849,considerando,1
344_p316,ley,26529,considerando,1
344_p316,ley,26742,considerando,1
344_p329,ley,16986,caratula,2
344_p336,ley,1285,considerando,2
344_p336,ley,14467,considerando,1
344_p336,ley,16463,considerando,2
344_p336,ley,26371,considerando,3
344_p344,ley,16986,caratula,2
344_p344,ley,19549,voto,1
344_p344,ley,23187,voto,1
344_p355,ley,14880,considerando,1
344_p355,ley,14983,considerando,3
344_p362,ley,27362,considerando,1
344_p362,ley,27362,voto,1
344_p378,ley,23771,considerando,1
344_p386,ley,1285,considerando,1
344_p409,ley,16986,caratula,1
344_p409,ley,1285,considerando,1
344_p431,ley,16986,caratula,2
344_p441,ley,2439,voto,4
344_p494,ley,25675,considerando,4
344_p494,ley,25688,considerando,1
344_p494,ley,3122,considerando,1
344_p494,ley,25675,voto,3
344_p494,ley,25688,voto,1
344_p527,ley,23592,voto,1
344_p535,ley,24557,considerando,1
344_p535,ley,24557,voto,2
344_p551,ley,16986,caratula,2
344_p551,ley,16986,considerando,1
344_p551,ley,24901,considerando,3
344_p551,ley,24901,voto,1
344_p566,ley,26773,considerando,1
344_p572,ley,11179,caratula,2
344_p572,ley,27372,dispositivo,1
344_p575,ley,13133,considerando,1
344_p575,ley,24065,considerando,1
344_p575,ley,24240,considerando,3
344_p575,ley,27467,considerando,1
344_p575,ley,24065,voto,1
344_p603,ley,1285,considerando,1
344_p603,ley,16986,considerando,2
344_p603,ley,22847,considerando,4
344_p603,ley,23775,considerando,1
344_p603,ley,16986,voto,1
344_p603,ley,22847,voto,4
344_p603,ley,23775,voto,1
344_p645,ley,23898,dispositivo,1
344_p660,ley,1285,considerando,1
344_p660,ley,14467,considerando,1
344_p684,ley,24065,considerando,3
344_p684,ley,24240,considerando,2
344_p684,ley,1285,voto,1
344_p698,ley,16986,considerando,1
344_p724,ley,18345,considerando,1
344_p724,ley,20744,considerando,1
344_p724,ley,26168,considerando,1
344_p731,ley,26773,considerando,3
344_p741,ley,24557,considerando,1
344_p750,ley,13982,considerando,1
344_p750,ley,23551,considerando,2
344_p750,ley,9578,considerando,1
344_p757,ley,25063,caratula,2
344_p757,ley,21839,considerando,1
344_p757,ley,24432,considerando,1
344_p757,ley,21839,voto,2
344_p757,ley,24432,voto,1
344_p757,ley,25063,voto,1
344_p782,ley,20091,voto,1
344_p782,ley,24240,voto,4
344_p802,ley,16986,caratula,2
344_p807,ley,23187,caratula,1
344_p807,ley,16986,considerando,1
344_p807,ley,23187,considerando,1
344_p807,ley,23898,considerando,2
344_p809,ley,27541,voto,1
344_p936,ley,14772,considerando,2
344_p936,ley,15336,considerando,5
344_p936,ley,24065,considerando,7
344_p936,ley,25561,considerando,1
344_p936,ley,15336,voto,1
344_p936,ley,24065,voto,1
344_p980,ley,24557,considerando,2
344_p980,ley,26773,considerando,2
344_p983,ley,20628,considerando,1
344_p997,ley,21499,considerando,1
344_p1002,ley,21499,considerando,4
344_p1010,ley,23982,considerando,4
344_p1010,ley,25561,considerando,1
344_p1013,ley,25871,considerando,8
344_p1013,ley,25871,voto,10
344_p1030,ley,18345,considerando,1
344_p1033,ley,14653,considerando,3
344_p1033,ley,14880,considerando,2
344_p1033,ley,14983,considerando,3
344_p1043,ley,23898,voto,1
344_p1047,ley,23898,considerando,1
344_p1070,ley,16986,caratula,2
344_p1082,ley,24767,considerando,1
344_p1082,ley,25126,considerando,2
344_p1151,ley,11640,considerando,1
344_p1151,ley,18204,considerando,2
344_p1151,ley,20744,considerando,2
344_p1151,ley,25212,considerando,1
344_p1151,ley,25877,considerando,1
344_p1151,ley,4661,considerando,1
344_p1151,ley,8350,considerando,2
344_p1151,ley,18204,voto,1
344_p1151,ley,20744,voto,1
344_p1151,ley,24307,voto,1
344_p1235,ley,23879,considerando,2
344_p1235,ley,25675,considerando,2
344_p1235,ley,25688,considerando,1
344_p1235,ley,23879,voto,2
344_p1235,ley,25675,voto,1
344_p1235,ley,25688,voto,1
344_p1245,ley,16986,caratula,1
344_p1252,ley,21839,considerando,1
344_p1253,ley,1285,voto,1
344_p1253,ley,26061,voto,1
344_p1270,ley,4970,caratula,2
344_p1270,ley,4970,considerando,4
344_p1315,ley,17418,considerando,2
344_p1336,ley,23592,voto,1
344_p1353,ley,1285,voto,1
344_p1357,ley,23737,caratula,2
344_p1362,ley,23708,considerando,1
344_p1388,ley,18398,considerando,1
344_p1388,ley,18398,voto,2
344_p1388,ley,19101,voto,2
344_p1388,ley,19349,voto,1
344_p1411,ley,11683,considerando,9
344_p1411,ley,17811,considerando,1
344_p1411,ley,21383,considerando,4
344_p1411,ley,21526,considerando,1
344_p1411,ley,24284,considerando,2
344_p1411,ley,24759,considerando,3
344_p1411,ley,24946,considerando,8
344_p1411,ley,25246,considerando,2
344_p1411,ley,26097,considerando,2
344_p1411,ley,26683,considerando,1
344_p1411,ley,27148,considerando,7
344_p1411,ley,27275,considerando,1
344_p1411,ley,27430,considerando,1
344_p1435,ley,18695,considerando,1
344_p1442,ley,23898,considerando,1
344_p1444,ley,22415,caratula,2
344_p1451,ley,16986,caratula,1
344_p1451,ley,1285,considerando,1
344_p1458,ley,20628,considerando,1
344_p1458,ley,24073,considerando,3
344_p1458,ley,25561,considerando,2
344_p1464,ley,1285,considerando,2
344_p1464,ley,21526,considerando,1
344_p1464,ley,21708,considerando,1
344_p1481,ley,11723,voto,1
344_p1497,ley,26061,caratula,2
344_p1507,ley,16986,considerando,1
344_p1509,ley,23737,caratula,2
344_p1509,ley,11179,considerando,1
344_p1509,ley,22278,considerando,7
344_p1509,ley,22803,considerando,1
344_p1509,ley,23984,considerando,1
344_p1557,ley,10606,considerando,16
344_p1557,ley,11328,considerando,2
344_p1557,ley,17565,considerando,3
344_p1557,ley,24307,considerando,1
344_p1557,ley,25156,considerando,1
344_p1557,ley,10606,voto,6
344_p1557,ley,11328,voto,1
344_p1557,ley,11463,voto,1
344_p1557,ley,17565,voto,1
344_p1557,ley,24307,voto,2
344_p1642,ley,24051,caratula,1
344_p1642,ley,24051,considerando,7
344_p1642,ley,25675,considerando,2
344_p1642,ley,25688,considerando,1
344_p1642,ley,24051,voto,4
344_p1685,ley,23898,voto,1
344_p1703,ley,17122,considerando,1
344_p1703,ley,19983,considerando,1
344_p1703,ley,21976,considerando,5
344_p1744,ley,23660,considerando,1
344_p1757,ley,23857,voto,1
344_p1763,ley,23660,considerando,1
344_p1763,ley,24655,considerando,1
344_p1769,ley,19798,voto,4
344_p1785,ley,24937,considerando,1
344_p1785,ley,25488,considerando,1
344_p1788,ley,24241,caratula,2
344_p1788,ley,24241,considerando,10
344_p1788,ley,24463,considerando,1
344_p1788,ley,24241,dispositivo,1
344_p1788,ley,24241,voto,1
344_p1810,ley,11683,considerando,2
344_p1810,ley,23260,considerando,2
344_p1810,ley,23576,considerando,10
344_p1810,ley,23962,considerando,7
344_p1845,ley,23548,considerando,3
344_p1857,ley,11837,considerando,1
344_p1857,ley,23619,considerando,3
344_p1887,ley,11683,considerando,1
344_p1906,ley,24557,considerando,1
344_p1906,ley,26773,considerando,1
344_p1911,ley,24144,caratula,2
344_p1911,ley,19359,considerando,3
344_p1920,ley,12103,considerando,1
344_p1920,ley,14073,considerando,1
344_p1920,ley,17915,considerando,1
344_p1920,ley,22351,considerando,1
344_p1920,ley,23919,considerando,1
344_p1920,ley,25997,considerando,1
344_p1928,ley,25344,dispositivo,1
344_p1930,ley,23771,considerando,1
344_p1930,ley,25882,considerando,1
344_p1952,ley,27147,voto,1
344_p2002,ley,26206,considerando,1
344_p2029,ley,20744,voto,2
344_p2029,ley,25013,voto,1
344_p2029,ley,25323,voto,1
344_p2057,ley,24901,considerando,4
344_p2062,ley,24946,considerando,1
344_p2062,ley,27148,considerando,1
344_p2062,ley,25095,voto,1
344_p2080,ley,1285,voto,1
344_p2086,ley,17319,considerando,1
344_p2098,ley,1285,voto,1
344_p2098,ley,19032,voto,1
344_p2123,ley,10559,voto,2
344_p2175,ley,11683,considerando,6
344_p2175,ley,19840,considerando,2
344_p2175,ley,19865,considerando,3
344_p2175,ley,23228,considerando,5
344_p2175,ley,24769,considerando,6
344_p2175,ley,27274,considerando,1
344_p2175,ley,11683,voto,2
344_p2175,ley,19840,voto,4
344_p2175,ley,23228,voto,2
344_p2175,ley,24769,voto,4
344_p2256,ley,24557,considerando,2
344_p2307,ley,11317,considerando,1
344_p2307,ley,12637,considerando,1
344_p2307,ley,18870,considerando,1
344_p2307,ley,24028,considerando,1
344_p2307,ley,24065,considerando,1
344_p2307,ley,24076,considerando,1
344_p2307,ley,24241,considerando,2
344_p2307,ley,24557,considerando,8
344_p2307,ley,24635,considerando,1
344_p2307,ley,26773,considerando,1
344_p2307,ley,27348,considerando,10
344_p2307,ley,32347,considerando,1
344_p2307,ley,4548,considerando,1
344_p2307,ley,9688,considerando,2
344_p2404,ley,24522,considerando,3
344_p2409,ley,20771,voto,1
344_p2409,ley,23737,voto,7
344_p2428,ley,24043,caratula,2
344_p2428,ley,24043,considerando,1
344_p2441,ley,1565,considerando,8
344_p2465,ley,23548,considerando,1
344_p2471,ley,13298,considerando,2
344_p2471,ley,26061,considerando,4
344_p2482,ley,1285,voto,1
344_p2507,ley,1285,voto,1
344_p2513,ley,1285,considerando,1
344_p2513,ley,27148,voto,1
344_p2543,ley,25675,considerando,7
344_p2573,ley,24184,voto,1
344_p2581,ley,26773,considerando,1
344_p2581,ley,26773,voto,1
344_p2591,ley,22929,considerando,3
344_p2591,ley,24521,considerando,3
344_p2591,ley,26508,considerando,9
344_p2601,ley,19798,voto,1
344_p2644,ley,23898,considerando,3
344_p2644,ley,23898,dispositivo,1
344_p2647,ley,26061,considerando,1
344_p2659,ley,23098,considerando,2
344_p2669,ley,26061,considerando,6
344_p2690,ley,19349,considerando,2
344_p2690,ley,20796,considerando,1
344_p2690,ley,22043,considerando,1
344_p2690,ley,22788,considerando,9
344_p2690,ley,22919,considerando,1
344_p2690,ley,22043,voto,2
344_p2690,ley,22788,voto,10
344_p2690,ley,22919,voto,2
344_p2690,ley,26122,voto,1
344_p2690,ley,4349,voto,2
344_p2728,ley,23548,considerando,2
344_p2728,ley,24076,considerando,2
344_p2728,ley,23548,voto,1
344_p2728,ley,24076,voto,1
344_p2752,ley,23853,considerando,1
344_p2752,ley,23928,considerando,2
344_p2752,ley,23982,considerando,3
344_p2752,ley,25344,considerando,2
344_p2779,ley,23592,considerando,1
344_p2779,ley,6582,considerando,1
344_p2779,ley,14467,voto,1
344_p2779,ley,21053,voto,1
344_p2779,ley,6582,voto,2
344_p2791,ley,23719,considerando,1
344_p2811,ley,6582,considerando,1
344_p2811,ley,6582,voto,2
344_p2811,ley,9798,voto,1
344_p2835,ley,24240,considerando,6
344_p2835,ley,26361,considerando,4
344_p2849,ley,23660,considerando,1
344_p2849,ley,24901,considerando,1
344_p2849,ley,24901,voto,3
344_p2849,ley,25421,voto,1
344_p2858,ley,18398,considerando,1
344_p2858,ley,14467,voto,1
344_p2858,ley,18398,voto,1
344_p2858,ley,21965,voto,1
344_p2868,ley,10623,considerando,1
344_p2868,ley,24901,considerando,3
344_p2868,ley,27044,considerando,1
344_p2868,ley,27350,considerando,9
344_p2868,ley,24901,voto,1
344_p2868,ley,27350,voto,1
344_p2868,ley,9972,voto,1
344_p2901,ley,26061,considerando,4
344_p2922,ley,1285,considerando,1
344_p2922,ley,20284,considerando,1
344_p2922,ley,24051,considerando,1
344_p2922,ley,25675,considerando,3
344_p2922,ley,26639,considerando,3
344_p2922,ley,8144,considerando,1
344_p2922,ley,25675,voto,1
344_p2955,ley,24522,voto,1
344_p2991,ley,23928,considerando,1
344_p3006,ley,11683,considerando,7
344_p3011,ley,16986,caratula,2
344_p3011,ley,20744,considerando,2
344_p3011,ley,20744,voto,4
344_p3057,ley,23551,considerando,7
344_p3057,ley,23592,considerando,1
344_p3057,ley,25164,considerando,3
344_p3057,ley,23551,voto,4
344_p3057,ley,25164,voto,1
344_p3070,ley,20628,considerando,2
344_p3070,ley,24475,considerando,3
344_p3070,ley,27346,considerando,1
344_p3095,ley,24240,considerando,4
344_p3095,ley,24240,voto,5
344_p3095,ley,26361,voto,2
344_p3132,ley,16986,caratula,2
344_p3132,ley,16986,considerando,1
344_p3132,ley,17671,considerando,3
344_p3132,ley,25871,considerando,2
344_p3146,ley,11672,considerando,1
344_p3146,ley,23982,considerando,1
344_p3146,ley,27423,considerando,1
344_p3146,ley,11672,voto,5
344_p3146,ley,21839,voto,1
344_p3146,ley,23982,voto,4
344_p3146,ley,27423,voto,7
344_p3156,ley,24769,caratula,2
344_p3156,ley,12330,considerando,1
344_p3156,ley,1285,considerando,2
344_p3156,ley,12948,considerando,1
344_p3156,ley,14467,considerando,2
344_p3156,ley,18345,considerando,1
344_p3156,ley,21369,considerando,1
344_p3156,ley,21526,considerando,1
344_p3156,ley,21898,considerando,1
344_p3156,ley,22415,considerando,1
344_p3156,ley,23771,considerando,1
344_p3156,ley,23928,considerando,1
344_p3156,ley,24050,considerando,6
344_p3156,ley,24144,considerando,1
344_p3156,ley,24587,considerando,1
344_p3156,ley,24769,considerando,15
344_p3156,ley,25561,considerando,1
344_p3156,ley,26063,considerando,5
344_p3156,ley,26371,considerando,1
344_p3156,ley,26735,considerando,10
344_p3156,ley,27430,considerando,29
344_p3156,ley,32347,considerando,1
344_p3156,ley,7055,considerando,1
344_p3230,ley,19549,considerando,1
344_p3249,ley,19798,voto,1
344_p3289,ley,12833,considerando,1
344_p3289,ley,13278,considerando,1
344_p3289,ley,13998,considerando,4
344_p3289,ley,16986,considerando,5
344_p3289,ley,23735,considerando,1
344_p3289,ley,24164,considerando,1
344_p3289,ley,24946,considerando,1
344_p3289,ley,26854,considerando,2
344_p3289,ley,27148,considerando,1
344_p3289,ley,4055,considerando,1
344_p3307,ley,16986,caratula,2
344_p3307,ley,13478,considerando,2
344_p3307,ley,16986,considerando,1
344_p3307,ley,13478,voto,1
344_p3330,ley,21499,considerando,2
344_p3330,ley,24076,voto,1
344_p3345,ley,24557,considerando,4
344_p3345,ley,20744,voto,1
344_p3345,ley,24557,voto,3
344_p3345,ley,25323,voto,1
344_p3368,ley,24488,voto,1
344_p3368,ley,25875,voto,1
344_p3385,ley,24767,considerando,2
344_p3413,ley,26020,considerando,1
344_p3418,ley,14370,voto,2
344_p3418,ley,23775,voto,3
344_p3418,ley,9316,voto,1
344_p3431,ley,24144,considerando,2
344_p3431,ley,25990,considerando,1
344_p3442,ley,25675,considerando,2
344_p3442,ley,16986,dispositivo,1
344_p3451,ley,16986,caratula,2
344_p3451,ley,22431,considerando,1
344_p3451,ley,23660,considerando,2
344_p3451,ley,24901,considerando,1
344_p3458,ley,22415,considerando,4
344_p3472,ley,16986,caratula,1
344_p3476,ley,2316,considerando,3
344_p3476,ley,2355,considerando,1
344_p3476,ley,2372,considerando,1
344_p3476,ley,2387,considerando,1
344_p3476,ley,2425,considerando,1
344_p3476,ley,2442,considerando,1
344_p3476,ley,2492,considerando,2
344_p3476,ley,2580,considerando,1
344_p3476,ley,2662,considerando,2
344_p3476,ley,3466,considerando,3
344_p3476,ley,2492,dispositivo,1
344_p3476,ley,2316,voto,5
344_p3476,ley,2662,voto,1
344_p3547,ley,17418,considerando,5
344_p3547,ley,24240,considerando,1
344_p3551,ley,26571,considerando,3
344_p3567,ley,25344,considerando,1
344_p3567,ley,27360,considerando,1
344_p3580,ley,25871,considerando,7
344_p3585,ley,23737,considerando,1
344_p3600,ley,25871,considerando,8
344_p3600,ley,25871,voto,8
344_p3610,ley,27541,considerando,1
344_p3613,ley,18345,considerando,2
344_p3613,ley,24185,considerando,1
344_p3618,ley,26078,considerando,2
344_p3625,ley,1285,considerando,2
344_p3625,ley,18380,considerando,6
344_p3625,ley,19647,considerando,1
344_p3625,ley,21708,considerando,1
344_p3625,ley,23982,considerando,1
344_p3636,ley,26080,caratula,2
344_p3636,ley,24937,considerando,14
344_p3636,ley,24939,considerando,5
344_p3636,ley,26080,considerando,21
344_p3636,ley,26855,considerando,4
344_p3636,ley,24937,dispositivo,1
344_p3636,ley,24939,dispositivo,1
344_p3636,ley,24937,voto,2
344_p3636,ley,26080,voto,6
344_p3683,ley,24072,considerando,1
344_p3683,ley,25871,considerando,10
344_p3695,ley,19549,considerando,1
344_p3695,ley,24522,considerando,4
344_p3706,ley,1285,voto,1
344_p3720,ley,1285,considerando,1
344_p3720,ley,27146,considerando,1
344_p3725,ley,10092,considerando,1
344_p3725,ley,10284,considerando,1
344_p3725,ley,16986,considerando,1
344_p3725,ley,22344,considerando,1
344_p3725,ley,23919,considerando,1
344_p3725,ley,25675,considerando,5
344_p3725,ley,26331,considerando,1
344_p3725,ley,26562,considerando,1
344_p3725,ley,8967,considerando,1
344_p3725,ley,9092,considerando,1
344_p3725,ley,9172,considerando,1
344_p3725,ley,9603,considerando,1
344_p3725,ley,9757,considerando,1
344_p3725,ley,9868,considerando,1
344_p3741,ley,16986,caratula,2
344_p3741,ley,16986,considerando,1
344_p3741,ley,24071,considerando,1
344_p3749,ley,25488,considerando,1
344_p3749,ley,25871,considerando,2
344_p3749,ley,25488,voto,1
344_p3749,ley,25871,voto,2
345_p13,ley,16986,caratula,2
345_p13,ley,26854,voto,2
345_p22,ley,6769,considerando,1
345_p22,ley,6769,voto,1
345_p37,ley,24051,caratula,1
345_p37,ley,24051,considerando,5
345_p37,ley,25675,considerando,2
345_p37,ley,25688,considerando,1
345_p37,ley,24051,voto,5
345_p61,ley,7161,considerando,1
345_p61,ley,9871,considerando,1
345_p61,ley,1055,voto,2
345_p61,ley,4828,voto,1
345_p76,ley,10412,dispositivo,1
345_p81,ley,18345,considerando,1
345_p84,ley,24946,considerando,1
345_p84,ley,26061,considerando,1
345_p84,ley,27149,considerando,1
345_p89,ley,21499,considerando,4
345_p89,ley,23928,considerando,2
345_p89,ley,24522,considerando,1
345_p89,ley,26761,considerando,9
345_p101,ley,16986,caratula,1
345_p102,ley,23982,considerando,1
345_p102,ley,25344,considerando,1
345_p154,ley,16986,caratula,1
345_p163,ley,23338,considerando,1
345_p163,ley,23652,considerando,1
345_p191,ley,16986,caratula,2
345_p191,ley,16986,considerando,3
345_p191,ley,24937,considerando,3
345_p191,ley,24939,considerando,1
345_p191,ley,26854,considerando,3
345_p191,ley,16986,dispositivo,1
345_p197,ley,26080,caratula,2
345_p197,ley,24937,considerando,6
345_p197,ley,24939,considerando,4
345_p197,ley,26080,considerando,3
345_p197,ley,26855,considerando,1
345_p217,ley,16986,caratula,2
345_p220,ley,21839,considerando,2
345_p220,ley,24432,considerando,1
345_p220,ley,27423,considerando,4
345_p229,ley,17272,considerando,1
345_p229,ley,17671,considerando,1
345_p229,ley,24767,considerando,2
345_p229,ley,24942,considerando,1
345_p229,ley,26413,considerando,1
345_p229,ley,26994,considerando,1
345_p229,ley,27077,considerando,1
345_p229,ley,8204,considerando,1
345_p241,ley,24635,considerando,1
345_p241,ley,27348,considerando,2
345_p270,ley,23737,considerando,4
345_p270,ley,24702,considerando,1
345_p270,ley,25871,considerando,11
345_p278,ley,23737,considerando,1
345_p278,ley,24767,considerando,1
345_p278,ley,26082,considerando,1
345_p297,ley,16986,caratula,1
345_p298,ley,24632,considerando,2
345_p298,ley,26485,considerando,1
345_p298,ley,21338,voto,1
345_p298,ley,24632,voto,1
345_p358,ley,23857,considerando,1
345_p358,ley,25358,considerando,1
345_p386,ley,24557,caratula,1
345_p416,ley,24051,caratula,1
345_p417,ley,16986,caratula,2
345_p417,ley,13018,voto,2
345_p417,ley,16986,voto,1
345_p417,ley,19485,voto,9
345_p417,ley,23769,voto,1
345_p440,ley,23737,considerando,1
345_p440,ley,4055,considerando,1
345_p482,ley,11723,considerando,1
345_p482,ley,25326,considerando,1
345_p482,ley,26032,considerando,2
345_p533,ley,11867,considerando,6
345_p533,ley,19550,considerando,5
345_p549,ley,16986,caratula,2
345_p549,ley,16463,considerando,4
345_p549,ley,16986,considerando,1
345_p549,ley,17132,considerando,2
345_p549,ley,17565,considerando,2
345_p549,ley,17818,considerando,4
345_p549,ley,19303,considerando,3
345_p549,ley,23054,considerando,1
345_p549,ley,23737,considerando,13
345_p549,ley,23849,considerando,1
345_p549,ley,24072,considerando,1
345_p549,ley,25326,considerando,1
345_p549,ley,26061,considerando,2
345_p549,ley,26529,considerando,3
345_p549,ley,26742,considerando,1
345_p549,ley,27350,considerando,18
345_p549,ley,27669,considerando,1
345_p549,ley,7672,considerando,1
345_p583,ley,20396,considerando,1
345_p583,ley,20396,voto,1
345_p608,ley,12665,considerando,2
345_p608,ley,21836,considerando,1
345_p608,ley,25197,considerando,1
345_p630,ley,16986,caratula,2
345_p632,ley,23898,considerando,1
345_p645,ley,11672,considerando,1
345_p645,ley,23982,considerando,1
345_p647,ley,22278,considerando,1
345_p647,ley,23054,considerando,1
345_p647,ley,22278,voto,1
345_p694,ley,24767,considerando,3
345_p694,ley,25126,considerando,1
345_p694,ley,25302,considerando,2
345_p702,ley,21965,voto,2
345_p728,ley,24557,considerando,2
345_p728,ley,26536,considerando,1
345_p730,ley,26061,considerando,1
345_p730,ley,26206,considerando,1
345_p730,ley,6970,considerando,2
345_p730,ley,2589,voto,1
345_p730,ley,26061,voto,1
345_p783,ley,21526,considerando,2
345_p783,ley,3210,considerando,1
345_p783,ley,3220,considerando,2
345_p789,ley,19549,voto,1
345_p789,ley,23929,voto,1
345_p789,ley,24521,voto,1
345_p801,ley,23548,considerando,1
345_p801,ley,25148,considerando,1
345_p801,ley,25561,considerando,1
345_p801,ley,25972,considerando,1
345_p801,ley,22415,voto,1
345_p801,ley,23548,voto,2
345_p801,ley,25418,voto,1
345_p801,ley,25561,voto,1
345_p876,ley,11683,considerando,1
345_p881,ley,24043,caratula,2
345_p881,ley,24043,considerando,2
345_p884,ley,3921,considerando,1
345_p905,ley,25871,considerando,9
345_p905,ley,26061,considerando,1
345_p905,ley,19549,voto,1
345_p905,ley,25871,voto,3
345_p938,ley,16986,caratula,2
345_p951,ley,15336,voto,2
345_p951,ley,25670,voto,4
345_p1010,ley,24241,caratula,1
345_p1021,ley,22415,caratula,2
345_p1025,ley,11658,considerando,1
345_p1034,ley,25871,considerando,5
345_p1042,ley,16986,caratula,2
345_p1042,ley,16986,considerando,1
345_p1044,ley,19983,dispositivo,1
345_p1044,ley,11683,voto,6
345_p1044,ley,1285,voto,3
345_p1044,ley,13064,voto,1
345_p1044,ley,19549,voto,1
345_p1044,ley,19983,voto,9
345_p1044,ley,23871,voto,1
345_p1044,ley,24156,voto,2
345_p1044,ley,25964,voto,3
345_p1079,ley,22415,considerando,1
345_p1079,ley,24937,considerando,1
345_p1079,ley,25871,considerando,4
345_p1086,ley,25871,considerando,1
345_p1086,ley,25871,voto,4
345_p1111,ley,23898,considerando,2
345_p1113,ley,27260,considerando,1
345_p1114,ley,25871,considerando,4
345_p1114,ley,19549,voto,3
345_p1114,ley,25871,voto,5
345_p1125,ley,2808,considerando,1
345_p1140,ley,16986,considerando,3
345_p1143,ley,23737,caratula,4
345_p1150,ley,11179,caratula,2
345_p1184,ley,24073,voto,1
345_p1205,ley,24901,considerando,2
345_p1205,ley,26682,considerando,2
345_p1210,ley,23660,considerando,3
345_p1210,ley,24901,considerando,5
345_p1210,ley,26682,considerando,1
345_p1210,ley,6983,considerando,1
345_p1210,ley,23660,voto,4
345_p1210,ley,24901,voto,4
345_p1210,ley,6983,voto,2
345_p1219,ley,18345,considerando,1
345_p1219,ley,23551,considerando,2
345_p1219,ley,25164,considerando,1
345_p1219,ley,26854,considerando,1
345_p1249,ley,11683,considerando,1
345_p1249,ley,17250,considerando,1
345_p1249,ley,22161,considerando,1
345_p1249,ley,22415,considerando,5
345_p1249,ley,23427,considerando,1
345_p1249,ley,27260,considerando,11
345_p1249,ley,11683,voto,1
345_p1249,ley,17250,voto,1
345_p1249,ley,22161,voto,1
345_p1249,ley,22415,voto,2
345_p1249,ley,27260,voto,6
345_p1266,ley,23982,considerando,2
345_p1266,ley,25344,considerando,1
345_p1269,ley,16986,caratula,2
345_p1269,ley,24937,considerando,10
345_p1269,ley,24939,considerando,2
345_p1269,ley,26080,considerando,4
345_p1269,ley,26854,considerando,1
345_p1290,ley,24521,caratula,1
345_p1303,ley,24767,considerando,1
345_p1322,ley,16986,caratula,2
345_p1322,ley,24018,considerando,3
345_p1322,ley,27546,considerando,1
