caso_id_canonico,disposicion,reenvia,parte_ganadora,via_recurso,multi_recurso,es_revision_fondo,admisibilidad,causa_inadmisibilidad,es_queja
337_p1323,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
337_p1337,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
337_p1346,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
337_p1361,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1375,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
337_p1393,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
337_p1403,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1408,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1420,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1431,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1439,no_fondo,no,no_aplica,,no,no,no_aplica,,0
337_p1447,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
337_p1451,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
337_p1464,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
337_p1491,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
337_p1494,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
337_p1503,no_fondo,no,no_aplica,,no,no,no_aplica,,0
337_p1511,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
337_p1521,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1530,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1540,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
337_p1548,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
337_p1555,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
337_p1564,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
337_p1581,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p29,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p40,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
338_p48,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p53,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p68,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p80,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p88,confirma,si,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
338_p102,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p113,no_revision_demanda,no,no_aplica,recurso_ordinario,si,no,sin_marcador,,0
338_p123,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p130,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p134,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p141,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p148,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p155,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p161,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
338_p169,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
338_p176,confirma,no,recurrente_pierde,recurso_extraordinario,si,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p193,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p195,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p203,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p212,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p221,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p231,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p234,no_fondo,no,no_aplica,recurso_extraordinario,no,no,admite,,0
338_p249,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p280,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p284,no_fondo,si,no_aplica,,no,no,sin_marcador,,0
338_p298,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
338_p308,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p313,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p335,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p340,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p342,confirma,no,recurrente_pierde,,no,si,admite,,0
338_p349,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p353,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
338_p362,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p386,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
338_p399,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p404,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p407,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
338_p412,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
338_p419,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p424,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p428,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p432,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p435,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p451,grant_remand_implicito,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p453,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p463,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p467,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
338_p471,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p474,nulidad,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
338_p477,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p484,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p488,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p493,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p505,no_fondo,no,no_aplica,recurso_ordinario,si,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p508,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p515,no_fondo,no,no_aplica,recurso_extraordinario,no,no,no_aplica,,0
338_p525,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p530,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p534,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p539,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p552,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p556,confirma,no,recurrente_pierde,recurso_extraordinario,si,si,admite,,0
338_p599,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p601,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p613,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p623,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p628,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
338_p651,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p652,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
338_p693,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p697,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p699,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p706,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,1
338_p711,nulidad_concesion,no,no_aplica,recurso_extraordinario,si,no,sin_marcador,,0
338_p714,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p716,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p724,no_fondo,no,no_aplica,recurso_ordinario,si,no,inadmite,ART_280,0
338_p748,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p757,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p763,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p765,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p767,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p779,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
338_p793,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
338_p798,no_fondo,no,no_aplica,,no,no,inadmite,ACORDADA_4_2007,0
338_p799,no_fondo,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p802,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p811,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p815,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p823,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p828,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
338_p830,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
338_p837,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
338_p845,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p868,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p875,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p884,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
338_p896,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p902,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p911,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p921,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
338_p923,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p927,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
338_p934,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p942,confirma,no,recurrente_pierde,recurso_ordinario,si,si,admite,,0
338_p949,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p952,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p959,nulidad,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p962,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p991,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p993,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p1009,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1017,confirma,no,recurrente_pierde,recurso_extraordinario,si,si,admite,,1
338_p1021,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1026,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1032,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p1045,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p1048,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
338_p1060,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p1084,confirma,no,recurrente_pierde,recurso_extraordinario,si,si,admite,,1
338_p1092,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
338_p1104,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1110,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p1149,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1156,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p1171,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p1183,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p1216,no_fondo,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
338_p1248,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1252,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1258,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1277,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1284,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1291,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,1
338_p1299,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1304,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1311,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
338_p1322,no_fondo,si,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
338_p1325,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p1331,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1335,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
338_p1339,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1344,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
338_p1347,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1356,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p1389,no_fondo,no,no_aplica,,no,no,no_aplica,,0
338_p1431,nulidad_concesion,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
338_p1433,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
338_p1442,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
338_p1444,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p1455,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
338_p1477,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
338_p1492,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
338_p1498,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p1504,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1517,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
338_p1524,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
338_p1534,nulidad_concesion,no,no_aplica,recurso_extraordinario,si,no,sin_marcador,,0
338_p1538,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
338_p1545,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
338_p1551,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
338_p1575,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
338_p1583,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
339_p61,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,ART_280,0
339_p79,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
339_p80,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p84,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p89,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ACORDADA_4_2007,1
339_p90,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
339_p92,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
339_p94,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
339_p108,no_revision_procesal,no,no_aplica,,no,no,inadmite,CADUCIDAD_INSTANCIA,0
339_p111,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
339_p115,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
339_p126,no_fondo,no,no_aplica,,no,no,inadmite,RESOLUCION_NO_RECURRIBLE,0
339_p127,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p142,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
339_p155,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
339_p160,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
339_p168,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
339_p173,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
339_p179,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
339_p180,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FUERA_DE_TERMINO,1
339_p181,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
339_p183,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
339_p185,no_fondo,no,no_aplica,,no,no,inadmite,ACORDADA_4_2007,0
339_p186,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,0
339_p189,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
339_p194,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p201,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p216,no_revision_procesal,no,no_aplica,recurso_ordinario,no,no,admite,,0
339_p219,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p222,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,0
339_p225,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
339_p230,no_fondo,no,no_aplica,,no,no,no_aplica,,0
339_p234,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
339_p236,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p245,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
339_p252,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
339_p259,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
339_p260,no_revision_procesal,no,no_aplica,recurso_ordinario,si,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
339_p267,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
339_p270,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
339_p272,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ACORDADA_4_2007,1
339_p273,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
339_p274,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
339_p276,no_fondo,no,no_aplica,recurso_extraordinario,no,no,admite,,1
339_p290,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p299,nulidad,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
339_p302,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
339_p304,no_fondo,no,no_aplica,,no,no,inadmite,RESOLUCION_NO_RECURRIBLE,0
339_p305,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
339_p307,nulidad_concesion,no,no_aplica,recurso_extraordinario,si,no,sin_marcador,,0
339_p315,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
339_p316,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
339_p323,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
339_p349,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,no,admite,,0
339_p353,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
339_p357,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p359,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p367,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
339_p368,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p372,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p381,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p389,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p399,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
339_p405,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
339_p407,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
339_p408,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
