voto_id,caso_id_canonico,tomo,date,juez,source_file,linea_inicio,linea_fin_real,primera_del_caso,doble_cod,cod_juez_ok,cod_posicion,cod_tipo_voto_sep,cod_fragmenta_ratio,cod_punto_divergencia,cod_completitud_caso,notas
340_p900::1,340_p900,340,27 de junio de 2017,Highton de Nolasco,LibroVol340.1.md,33685,33728,0,0,,,,,,,
340_p900::2,340_p900,340,27 de junio de 2017,Maqueda,LibroVol340.1.md,33685,33728,0,0,,,,,,,
340_p902::0,340_p902,340,27 de junio de 2017,Lorenzetti,LibroVol340.1.md,33729,33801,1,0,,,,,,,
340_p902::1,340_p902,340,27 de junio de 2017,Highton de Nolasco,LibroVol340.1.md,33729,33801,0,0,,,,,,,
340_p902::2,340_p902,340,27 de junio de 2017,Maqueda,LibroVol340.1.md,33729,33801,0,0,,,,,,,
340_p95::0,340_p95,340,21 de febrero de 2017,Lorenzetti,LibroVol340.1.md,3351,3459,1,0,,,,,,,
340_p95::1,340_p95,340,21 de febrero de 2017,Maqueda,LibroVol340.1.md,3351,3459,0,0,,,,,,,
340_p95::2,340_p95,340,21 de febrero de 2017,Rosatti,LibroVol340.1.md,3351,3459,0,0,,,,,,,
341_p1017::0,341_p1017,341,4 de septiembre de 2018,Lorenzetti,LibroVol341.2.md,5942,7469,1,0,,,,,,,
341_p1017::1,341_p1017,341,4 de septiembre de 2018,Highton de Nolasco,LibroVol341.2.md,5942,7469,0,0,,,,,,,
341_p1017::2,341_p1017,341,4 de septiembre de 2018,Maqueda,LibroVol341.2.md,5942,7469,0,0,,,,,,,
341_p1017::3,341_p1017,341,4 de septiembre de 2018,Rosatti,LibroVol341.2.md,5942,7469,0,0,,,,,,,
341_p1017::4,341_p1017,341,4 de septiembre de 2018,Rosenkrantz,LibroVol341.2.md,5942,7469,0,0,,,,,,,
341_p1179::0,341_p1179,341,11 de septiembre de 2018,Lorenzetti,LibroVol341.2.md,12273,12664,1,0,,,,,,,
341_p1179::1,341_p1179,341,11 de septiembre de 2018,Highton de Nolasco,LibroVol341.2.md,12273,12664,0,0,,,,,,,
341_p1179::2,341_p1179,341,11 de septiembre de 2018,Maqueda,LibroVol341.2.md,12273,12664,0,0,,,,,,,
341_p1179::3,341_p1179,341,11 de septiembre de 2018,Rosatti,LibroVol341.2.md,12273,12664,0,0,,,,,,,
341_p1179::4,341_p1179,341,11 de septiembre de 2018,Rosenkrantz,LibroVol341.2.md,12273,12664,0,1,,,,,,,
341_p1227::0,341_p1227,341,18 de septiembre de 2018,Lorenzetti,LibroVol341.2.md,14102,14146,1,0,,,,,,,
341_p1227::1,341_p1227,341,18 de septiembre de 2018,Highton de Nolasco,LibroVol341.2.md,14102,14146,0,0,,,,,,,
341_p1227::2,341_p1227,341,18 de septiembre de 2018,Maqueda,LibroVol341.2.md,14102,14146,0,0,,,,,,,
341_p124::0,341_p124,341,,Lorenzetti,LibroVol341.1.md,4626,4755,1,0,,,,,,,
341_p124::1,341_p124,341,,Highton de Nolasco,LibroVol341.1.md,4626,4755,0,0,,,,,,,
341_p124::2,341_p124,341,,Maqueda,LibroVol341.1.md,4626,4755,0,0,,,,,,,
341_p124::3,341_p124,341,,Rosatti,LibroVol341.1.md,4626,4755,0,0,,,,,,,
341_p127::0,341_p127,341,20 de febrero de 2018,Lorenzetti,LibroVol341.1.md,4756,4811,1,0,,,,,,,
341_p127::1,341_p127,341,20 de febrero de 2018,Highton de Nolasco,LibroVol341.1.md,4756,4811,0,0,,,,,,,
341_p127::2,341_p127,341,20 de febrero de 2018,Maqueda,LibroVol341.1.md,4756,4811,0,0,,,,,,,
341_p127::3,341_p127,341,20 de febrero de 2018,Rosatti,LibroVol341.1.md,4756,4811,0,0,,,,,,,
341_p127::4,341_p127,341,20 de febrero de 2018,Rosenkrantz,LibroVol341.1.md,4756,4811,0,0,,,,,,,
341_p1338::0,341_p1338,341,11 de octubre de 2018,Rosenkrantz,LibroVol341.2.md,18327,18628,1,0,,,,,,,
341_p1338::1,341_p1338,341,11 de octubre de 2018,Highton de Nolasco,LibroVol341.2.md,18327,18628,0,0,,,,,,,
341_p1338::2,341_p1338,341,11 de octubre de 2018,Maqueda,LibroVol341.2.md,18327,18628,0,0,,,,,,,
341_p1338::3,341_p1338,341,11 de octubre de 2018,Lorenzetti,LibroVol341.2.md,18327,18628,0,0,,,,,,,
341_p1338::4,341_p1338,341,11 de octubre de 2018,Rosatti,LibroVol341.2.md,18327,18628,0,0,,,,,,,
341_p1399::0,341_p1399,341,23 de octubre de 2018,Rosenkrantz,LibroVol341.2.md,20619,20656,1,0,,,,,,,
341_p1399::1,341_p1399,341,23 de octubre de 2018,Highton de Nolasco,LibroVol341.2.md,20619,20656,0,0,,,,,,,
341_p1399::2,341_p1399,341,23 de octubre de 2018,Maqueda,LibroVol341.2.md,20619,20656,0,0,,,,,,,
341_p1399::3,341_p1399,341,23 de octubre de 2018,Rosatti,LibroVol341.2.md,20619,20656,0,0,,,,,,,
341_p1457::0,341_p1457,341,30 de octubre de 2018,Rosenkrantz,LibroVol341.2.md,22818,22867,1,0,,,,,,,
341_p1457::1,341_p1457,341,30 de octubre de 2018,Highton de Nolasco,LibroVol341.2.md,22818,22867,0,0,,,,,,,
341_p1457::2,341_p1457,341,30 de octubre de 2018,Lorenzetti,LibroVol341.2.md,22818,22867,0,0,,,,,,,
341_p1457::3,341_p1457,341,30 de octubre de 2018,Rosatti,LibroVol341.2.md,22818,22867,0,0,,,,,,,
341_p146::0,341_p146,341,20 de febrero de 2018,Lorenzetti,LibroVol341.1.md,5538,5669,1,0,,,,,,,
341_p146::1,341_p146,341,20 de febrero de 2018,Highton de Nolasco,LibroVol341.1.md,5538,5669,0,0,,,,,,,
341_p146::2,341_p146,341,20 de febrero de 2018,Maqueda,LibroVol341.1.md,5538,5669,0,0,,,,,,,
341_p146::3,341_p146,341,20 de febrero de 2018,Rosatti,LibroVol341.1.md,5538,5669,0,0,,,,,,,
341_p146::4,341_p146,341,20 de febrero de 2018,Rosenkrantz,LibroVol341.1.md,5538,5669,0,0,,,,,,,
341_p1649::0,341_p1649,341,21 de noviembre de 2018,Rosenkrantz,LibroVol341.2.md,30320,30535,1,0,,,,,,,
341_p1649::1,341_p1649,341,21 de noviembre de 2018,Highton de Nolasco,LibroVol341.2.md,30320,30535,0,0,,,,,,,
341_p1649::2,341_p1649,341,21 de noviembre de 2018,Maqueda,LibroVol341.2.md,30320,30535,0,0,,,,,,,
341_p1649::3,341_p1649,341,21 de noviembre de 2018,Lorenzetti,LibroVol341.2.md,30320,30535,0,0,,,,,,,
341_p1649::4,341_p1649,341,21 de noviembre de 2018,Rosatti,LibroVol341.2.md,30320,30535,0,0,,,,,,,
341_p1971::0,341_p1971,341,18 de diciembre de 2018,Highton de Nolasco,LibroVol341.2.md,43008,43146,1,1,,,,,,,
341_p1971::1,341_p1971,341,18 de diciembre de 2018,Maqueda,LibroVol341.2.md,43008,43146,0,0,,,,,,,
341_p1971::2,341_p1971,341,18 de diciembre de 2018,Lorenzetti,LibroVol341.2.md,43008,43146,0,0,,,,,,,
341_p2027::0,341_p2027,341,26 de diciembre de 2018,Rosenkrantz,LibroVol341.2.md,45196,45282,1,0,,,,,,,
341_p2027::1,341_p2027,341,26 de diciembre de 2018,Highton de Nolasco,LibroVol341.2.md,45196,45282,0,0,,,,,,,
341_p2027::2,341_p2027,341,26 de diciembre de 2018,Maqueda,LibroVol341.2.md,45196,45282,0,0,,,,,,,
341_p2027::3,341_p2027,341,26 de diciembre de 2018,Lorenzetti,LibroVol341.2.md,45196,45282,0,0,,,,,,,
341_p2027::4,341_p2027,341,26 de diciembre de 2018,Rosatti,LibroVol341.2.md,45196,45282,0,0,,,,,,,
341_p207::0,341_p207,341,6 de marzo de 2018,Lorenzetti,LibroVol341.1.md,7780,8070,1,0,,,,,,,
341_p207::1,341_p207,341,6 de marzo de 2018,Highton de Nolasco,LibroVol341.1.md,7780,8070,0,0,,,,,,,
341_p207::2,341_p207,341,6 de marzo de 2018,Maqueda,LibroVol341.1.md,7780,8070,0,0,,,,,,,
341_p207::3,341_p207,341,6 de marzo de 2018,Rosatti,LibroVol341.1.md,7780,8070,0,0,,,,,,,
341_p223::0,341_p223,341,13 de marzo de 2018,Highton de Nolasco,LibroVol341.1.md,8359,8841,1,0,,,,,,,
341_p223::1,341_p223,341,13 de marzo de 2018,Maqueda,LibroVol341.1.md,8359,8841,0,0,,,,,,,
341_p223::2,341_p223,341,13 de marzo de 2018,Rosenkrantz,LibroVol341.1.md,8359,8841,0,0,,,,,,,
341_p324::0,341_p324,341,5 de abril de 2018,Lorenzetti,LibroVol341.1.md,12144,12268,1,0,,,,,,,
341_p324::1,341_p324,341,5 de abril de 2018,Highton de Nolasco,LibroVol341.1.md,12144,12268,0,0,,,,,,,
341_p324::2,341_p324,341,5 de abril de 2018,Maqueda,LibroVol341.1.md,12144,12268,0,0,,,,,,,
341_p324::3,341_p324,341,5 de abril de 2018,Rosatti,LibroVol341.1.md,12144,12268,0,0,,,,,,,
341_p324::4,341_p324,341,5 de abril de 2018,Rosenkrantz,LibroVol341.1.md,12144,12268,0,0,,,,,,,
341_p327::0,341_p327,341,5 de abril de 2018,Lorenzetti,LibroVol341.1.md,12269,12394,1,0,,,,,,,
341_p327::1,341_p327,341,5 de abril de 2018,Maqueda,LibroVol341.1.md,12269,12394,0,0,,,,,,,
341_p327::2,341_p327,341,5 de abril de 2018,Rosatti,LibroVol341.1.md,12269,12394,0,0,,,,,,,
341_p327::3,341_p327,341,5 de abril de 2018,Rosenkrantz,LibroVol341.1.md,12269,12394,0,0,,,,,,,
341_p335::0,341_p335,341,10 de abril de 2018,Lorenzetti,LibroVol341.1.md,12523,12570,1,0,,,,,,,
341_p335::1,341_p335,341,10 de abril de 2018,Highton de Nolasco,LibroVol341.1.md,12523,12570,0,0,,,,,,,
341_p335::2,341_p335,341,10 de abril de 2018,Maqueda,LibroVol341.1.md,12523,12570,0,0,,,,,,,
341_p335::3,341_p335,341,10 de abril de 2018,Rosatti,LibroVol341.1.md,12523,12570,0,0,,,,,,,
341_p335::4,341_p335,341,10 de abril de 2018,Rosenkrantz,LibroVol341.1.md,12523,12570,0,0,,,,,,,
341_p413::0,341_p413,341,17 de abril de 2018,Lorenzetti,LibroVol341.1.md,15803,15857,1,0,,,,,,,
341_p413::1,341_p413,341,17 de abril de 2018,Maqueda,LibroVol341.1.md,15803,15857,0,0,,,,,,,
341_p413::2,341_p413,341,17 de abril de 2018,Rosatti,LibroVol341.1.md,15803,15857,0,0,,,,,,,
341_p413::3,341_p413,341,17 de abril de 2018,Rosenkrantz,LibroVol341.1.md,15803,15857,0,0,,,,,,,
341_p427::0,341_p427,341,24 de abril de 2018,Lorenzetti,LibroVol341.1.md,16317,17573,1,0,,,,,,,
341_p427::1,341_p427,341,24 de abril de 2018,Highton de Nolasco,LibroVol341.1.md,16317,17573,0,0,,,,,,,
341_p427::2,341_p427,341,24 de abril de 2018,Maqueda,LibroVol341.1.md,16317,17573,0,0,,,,,,,
341_p427::3,341_p427,341,24 de abril de 2018,Rosatti,LibroVol341.1.md,16317,17573,0,0,,,,,,,
341_p427::4,341_p427,341,24 de abril de 2018,Rosenkrantz,LibroVol341.1.md,16317,17573,0,0,,,,,,,
341_p500::0,341_p500,341,8 de mayo de 2018,Lorenzetti,LibroVol341.1.md,19043,19478,1,0,,,,,,,
341_p500::1,341_p500,341,8 de mayo de 2018,Highton de Nolasco,LibroVol341.1.md,19043,19478,0,0,,,,,,,
341_p500::2,341_p500,341,8 de mayo de 2018,Maqueda,LibroVol341.1.md,19043,19478,0,0,,,,,,,
341_p500::3,341_p500,341,8 de mayo de 2018,Rosatti,LibroVol341.1.md,19043,19478,0,0,,,,,,,
341_p500::4,341_p500,341,8 de mayo de 2018,Rosenkrantz,LibroVol341.1.md,19043,19478,0,0,,,,,,,
341_p54::0,341_p54,341,6 de febrero de 2018,Lorenzetti,LibroVol341.1.md,1922,2617,1,0,,,,,,,
341_p54::1,341_p54,341,6 de febrero de 2018,Highton de Nolasco,LibroVol341.1.md,1922,2617,0,0,,,,,,,
341_p54::2,341_p54,341,6 de febrero de 2018,Maqueda,LibroVol341.1.md,1922,2617,0,0,,,,,,,
341_p54::3,341_p54,341,6 de febrero de 2018,Rosatti,LibroVol341.1.md,1922,2617,0,0,,,,,,,
341_p54::4,341_p54,341,6 de febrero de 2018,Rosenkrantz,LibroVol341.1.md,1922,2617,0,0,,,,,,,
341_p552::0,341_p552,341,15 de mayo de 2018,Highton de Nolasco,LibroVol341.1.md,21052,21097,1,0,,,,,,,
341_p552::1,341_p552,341,15 de mayo de 2018,Maqueda,LibroVol341.1.md,21052,21097,0,0,,,,,,,
341_p552::2,341_p552,341,15 de mayo de 2018,Rosatti,LibroVol341.1.md,21052,21097,0,0,,,,,,,
341_p552::3,341_p552,341,15 de mayo de 2018,Rosenkrantz,LibroVol341.1.md,21052,21097,0,0,,,,,,,
341_p566::0,341_p566,341,22 de mayo de 2018,Lorenzetti,LibroVol341.1.md,21540,21686,1,0,,,,,,,
341_p566::1,341_p566,341,22 de mayo de 2018,Highton de Nolasco,LibroVol341.1.md,21540,21686,0,0,,,,,,,
341_p566::2,341_p566,341,22 de mayo de 2018,Maqueda,LibroVol341.1.md,21540,21686,0,0,,,,,,,
341_p566::3,341_p566,341,22 de mayo de 2018,Rosatti,LibroVol341.1.md,21540,21686,0,0,,,,,,,
341_p590::0,341_p590,341,29 de mayo de 2018,Lorenzetti,LibroVol341.1.md,22398,22474,1,0,,,,,,,
341_p590::1,341_p590,341,29 de mayo de 2018,Highton de Nolasco,LibroVol341.1.md,22398,22474,0,0,,,,,,,
341_p590::2,341_p590,341,29 de mayo de 2018,Maqueda,LibroVol341.1.md,22398,22474,0,0,,,,,,,
341_p590::3,341_p590,341,29 de mayo de 2018,Rosatti,LibroVol341.1.md,22398,22474,0,0,,,,,,,
341_p590::4,341_p590,341,29 de mayo de 2018,Rosenkrantz,LibroVol341.1.md,22398,22474,0,0,,,,,,,
341_p592::0,341_p592,341,29 de mayo de 2018,Lorenzetti,LibroVol341.1.md,22475,22545,1,0,,,,,,,
341_p592::1,341_p592,341,29 de mayo de 2018,Highton de Nolasco,LibroVol341.1.md,22475,22545,0,0,,,,,,,
341_p592::2,341_p592,341,29 de mayo de 2018,Maqueda,LibroVol341.1.md,22475,22545,0,0,,,,,,,
341_p592::3,341_p592,341,29 de mayo de 2018,Rosatti,LibroVol341.1.md,22475,22545,0,0,,,,,,,
341_p592::4,341_p592,341,29 de mayo de 2018,Rosenkrantz,LibroVol341.1.md,22475,22545,0,0,,,,,,,
341_p600::0,341_p600,341,7 de junio de 2018,Lorenzetti,LibroVol341.1.md,22673,22861,1,0,,,,,,,
341_p600::1,341_p600,341,7 de junio de 2018,Highton de Nolasco,LibroVol341.1.md,22673,22861,0,0,,,,,,,
341_p600::2,341_p600,341,7 de junio de 2018,Maqueda,LibroVol341.1.md,22673,22861,0,0,,,,,,,
341_p662::0,341_p662,341,12 de junio de 2018,Lorenzetti,LibroVol341.1.md,25096,25248,1,0,,,,,,,
341_p662::1,341_p662,341,12 de junio de 2018,Highton de Nolasco,LibroVol341.1.md,25096,25248,0,0,,,,,,,
341_p662::2,341_p662,341,12 de junio de 2018,Maqueda,LibroVol341.1.md,25096,25248,0,0,,,,,,,
341_p662::3,341_p662,341,12 de junio de 2018,Rosatti,LibroVol341.1.md,25096,25248,0,0,,,,,,,
341_p662::4,341_p662,341,12 de junio de 2018,Rosenkrantz,LibroVol341.1.md,25096,25248,0,0,,,,,,,
341_p721::0,341_p721,341,3 de julio de 2018,Lorenzetti,LibroVol341.1.md,27209,27251,1,0,,,,,,,
341_p721::1,341_p721,341,3 de julio de 2018,Highton de Nolasco,LibroVol341.1.md,27209,27251,0,0,,,,,,,
341_p721::2,341_p721,341,3 de julio de 2018,Maqueda,LibroVol341.1.md,27209,27251,0,0,,,,,,,
341_p721::3,341_p721,341,3 de julio de 2018,Rosatti,LibroVol341.1.md,27209,27251,0,0,,,,,,,
341_p721::4,341_p721,341,3 de julio de 2018,Rosenkrantz,LibroVol341.1.md,27209,27251,0,0,,,,,,,
341_p739::0,341_p739,341,10 de julio de 2018,Lorenzetti,LibroVol341.1.md,27845,28078,1,0,,,,,,,
341_p739::1,341_p739,341,10 de julio de 2018,Highton de Nolasco,LibroVol341.1.md,27845,28078,0,0,,,,,,,
341_p739::2,341_p739,341,10 de julio de 2018,Maqueda,LibroVol341.1.md,27845,28078,0,0,,,,,,,
341_p739::3,341_p739,341,10 de julio de 2018,Rosatti,LibroVol341.1.md,27845,28078,0,0,,,,,,,
341_p739::4,341_p739,341,10 de julio de 2018,Rosenkrantz,LibroVol341.1.md,27845,28078,0,0,,,,,,,
341_p876::0,341_p876,341,2 de agosto de 2018,Lorenzetti,LibroVol341.2.md,456,521,1,0,,,,,,,
341_p876::1,341_p876,341,2 de agosto de 2018,Highton de Nolasco,LibroVol341.2.md,456,521,0,0,,,,,,,
341_p876::2,341_p876,341,2 de agosto de 2018,Maqueda,LibroVol341.2.md,456,521,0,0,,,,,,,
341_p876::3,341_p876,341,2 de agosto de 2018,Rosatti,LibroVol341.2.md,456,521,0,0,,,,,,,
341_p876::4,341_p876,341,2 de agosto de 2018,Rosenkrantz,LibroVol341.2.md,456,521,0,0,,,,,,,
342_p1017::0,342_p1017,342,11 de junio de 2019,Rosenkrantz,LibroVol342-1.md,39878,40116,1,0,,,,,,,
342_p1017::1,342_p1017,342,11 de junio de 2019,Highton de Nolasco,LibroVol342-1.md,39878,40116,0,0,,,,,,,
342_p1017::2,342_p1017,342,11 de junio de 2019,Maqueda,LibroVol342-1.md,39878,40116,0,0,,,,,,,
342_p1017::3,342_p1017,342,11 de junio de 2019,Rosatti,LibroVol342-1.md,39878,40116,0,0,,,,,,,
342_p1198::0,342_p1198,342,11 de julio de 2019,Rosenkrantz,LibroVol342-1.md,46854,47023,1,0,,,,,,,
342_p1198::1,342_p1198,342,11 de julio de 2019,Highton de Nolasco,LibroVol342-1.md,46854,47023,0,0,,,,,,,
342_p1198::2,342_p1198,342,11 de julio de 2019,Maqueda,LibroVol342-1.md,46854,47023,0,0,,,,,,,
342_p1198::3,342_p1198,342,11 de julio de 2019,Lorenzetti,LibroVol342-1.md,46854,47023,0,0,,,,,,,
342_p1198::4,342_p1198,342,11 de julio de 2019,Rosatti,LibroVol342-1.md,46854,47023,0,0,,,,,,,
342_p1313::0,342_p1313,342,13 de agosto de 2019,Rosenkrantz,LibroVol342-2.md,570,635,1,0,,,,,,,
342_p1313::1,342_p1313,342,13 de agosto de 2019,Highton de Nolasco,LibroVol342-2.md,570,635,0,0,,,,,,,
342_p1313::2,342_p1313,342,13 de agosto de 2019,Lorenzetti,LibroVol342-2.md,570,635,0,0,,,,,,,
342_p1313::3,342_p1313,342,13 de agosto de 2019,Rosatti,LibroVol342-2.md,570,635,0,0,,,,,,,
342_p1358::0,342_p1358,342,22 de agosto de 2019,Rosenkrantz,LibroVol342-2.md,2318,2491,1,0,,,,,,,
342_p1358::1,342_p1358,342,22 de agosto de 2019,Highton de Nolasco,LibroVol342-2.md,2318,2491,0,0,,,,,,,
342_p1358::2,342_p1358,342,22 de agosto de 2019,Lorenzetti,LibroVol342-2.md,2318,2491,0,0,,,,,,,
342_p1393::0,342_p1393,342,22 de agosto de 2019,Rosenkrantz,LibroVol342-2.md,3706,4124,1,0,,,,,,,
342_p1393::1,342_p1393,342,22 de agosto de 2019,Highton de Nolasco,LibroVol342-2.md,3706,4124,0,0,,,,,,,
342_p1393::2,342_p1393,342,22 de agosto de 2019,Maqueda,LibroVol342-2.md,3706,4124,0,0,,,,,,,
342_p1393::3,342_p1393,342,22 de agosto de 2019,Rosatti,LibroVol342-2.md,3706,4124,0,0,,,,,,,
342_p1412::0,342_p1412,342,29 de agosto de 2019,Rosenkrantz,LibroVol342-2.md,4402,4588,1,0,,,,,,,
342_p1412::1,342_p1412,342,29 de agosto de 2019,Highton de Nolasco,LibroVol342-2.md,4402,4588,0,0,,,,,,,
342_p1412::2,342_p1412,342,29 de agosto de 2019,Maqueda,LibroVol342-2.md,4402,4588,0,0,,,,,,,
342_p1412::3,342_p1412,342,29 de agosto de 2019,Lorenzetti,LibroVol342-2.md,4402,4588,0,0,,,,,,,
342_p1412::4,342_p1412,342,29 de agosto de 2019,Rosatti,LibroVol342-2.md,4402,4588,0,0,,,,,,,
342_p1456::0,342_p1456,342,3 de septiembre de 2019,Rosenkrantz,LibroVol342-2.md,5945,6059,1,0,,,,,,,
342_p1456::1,342_p1456,342,3 de septiembre de 2019,Highton de Nolasco,LibroVol342-2.md,5945,6059,0,0,,,,,,,
342_p1456::2,342_p1456,342,3 de septiembre de 2019,Maqueda,LibroVol342-2.md,5945,6059,0,0,,,,,,,
342_p1456::3,342_p1456,342,3 de septiembre de 2019,Lorenzetti,LibroVol342-2.md,5945,6059,0,0,,,,,,,
342_p1456::4,342_p1456,342,3 de septiembre de 2019,Rosatti,LibroVol342-2.md,5945,6059,0,0,,,,,,,
342_p1483::0,342_p1483,342,10 de septiembre de 2019,Rosenkrantz,LibroVol342-2.md,6937,6977,1,0,,,,,,,
342_p1483::1,342_p1483,342,10 de septiembre de 2019,Highton de Nolasco,LibroVol342-2.md,6937,6977,0,0,,,,,,,
342_p1548::0,342_p1548,342,24 de septiembre de 2019,Rosenkrantz,LibroVol342-2.md,9397,9438,1,0,,,,,,,
342_p1548::1,342_p1548,342,24 de septiembre de 2019,Highton de Nolasco,LibroVol342-2.md,9397,9438,0,0,,,,,,,
342_p1548::2,342_p1548,342,24 de septiembre de 2019,Maqueda,LibroVol342-2.md,9397,9438,0,0,,,,,,,
342_p1548::3,342_p1548,342,24 de septiembre de 2019,Lorenzetti,LibroVol342-2.md,9397,9438,0,0,,,,,,,
342_p1548::4,342_p1548,342,24 de septiembre de 2019,Rosatti,LibroVol342-2.md,9397,9438,0,0,,,,,,,
342_p1589::0,342_p1589,342,,Rosenkrantz,LibroVol342-2.md,10894,10986,1,0,,,,,,,
342_p1589::1,342_p1589,342,,Highton de Nolasco,LibroVol342-2.md,10894,10986,0,0,,,,,,,
342_p1589::2,342_p1589,342,,Maqueda,LibroVol342-2.md,10894,10986,0,0,,,,,,,
342_p1589::3,342_p1589,342,,Lorenzetti,LibroVol342-2.md,10894,10986,0,0,,,,,,,
342_p1589::4,342_p1589,342,,Rosatti,LibroVol342-2.md,10894,10986,0,0,,,,,,,
342_p1625::0,342_p1625,342,8 de octubre de 2019,Highton de Nolasco,LibroVol342-2.md,12287,12784,1,0,,,,,,,
342_p1625::1,342_p1625,342,8 de octubre de 2019,Maqueda,LibroVol342-2.md,12287,12784,0,0,,,,,,,
342_p1625::2,342_p1625,342,8 de octubre de 2019,Lorenzetti,LibroVol342-2.md,12287,12784,0,0,,,,,,,
342_p1625::3,342_p1625,342,8 de octubre de 2019,Rosatti,LibroVol342-2.md,12287,12784,0,0,,,,,,,
342_p1747::0,342_p1747,342,17 de octubre de 2019,Rosenkrantz,LibroVol342-2.md,17155,17366,1,0,,,,,,,
342_p1747::1,342_p1747,342,17 de octubre de 2019,Highton de Nolasco,LibroVol342-2.md,17155,17366,0,0,,,,,,,
342_p1747::2,342_p1747,342,17 de octubre de 2019,Maqueda,LibroVol342-2.md,17155,17366,0,0,,,,,,,
342_p1747::3,342_p1747,342,17 de octubre de 2019,Lorenzetti,LibroVol342-2.md,17155,17366,0,0,,,,,,,
342_p1747::4,342_p1747,342,17 de octubre de 2019,Rosatti,LibroVol342-2.md,17155,17366,0,0,,,,,,,
342_p1763::0,342_p1763,342,22 de octubre de 2019,Rosenkrantz,LibroVol342-2.md,17747,17904,1,0,,,,,,,
342_p1763::1,342_p1763,342,22 de octubre de 2019,Highton de Nolasco,LibroVol342-2.md,17747,17904,0,0,,,,,,,
342_p1763::2,342_p1763,342,22 de octubre de 2019,Maqueda,LibroVol342-2.md,17747,17904,0,0,,,,,,,
342_p1763::3,342_p1763,342,22 de octubre de 2019,Lorenzetti,LibroVol342-2.md,17747,17904,0,0,,,,,,,
342_p1763::4,342_p1763,342,22 de octubre de 2019,Rosatti,LibroVol342-2.md,17747,17904,0,0,,,,,,,
342_p1777::0,342_p1777,342,29 de octubre de 2019,Rosenkrantz,LibroVol342-2.md,18288,20293,1,0,,,,,,,
342_p1777::1,342_p1777,342,29 de octubre de 2019,Highton de Nolasco,LibroVol342-2.md,18288,20293,0,0,,,,,,,
342_p1777::2,342_p1777,342,29 de octubre de 2019,Maqueda,LibroVol342-2.md,18288,20293,0,0,,,,,,,
342_p1777::3,342_p1777,342,29 de octubre de 2019,Lorenzetti,LibroVol342-2.md,18288,20293,0,0,,,,,,,
342_p1777::4,342_p1777,342,29 de octubre de 2019,Rosatti,LibroVol342-2.md,18288,20293,0,0,,,,,,,
342_p208::0,342_p208,342,7 de marzo de 2019,Maqueda,LibroVol342-1.md,8242,9001,1,0,,,,,,,
342_p208::1,342_p208,342,7 de marzo de 2019,Lorenzetti,LibroVol342-1.md,8242,9001,0,0,,,,,,,
342_p208::2,342_p208,342,7 de marzo de 2019,Rosatti,LibroVol342-1.md,8242,9001,0,0,,,,,,,
342_p2083::0,342_p2083,342,26 de noviembre de 2019,Rosenkrantz,LibroVol342-2.md,30506,31168,1,0,,,,,,,
342_p2083::1,342_p2083,342,26 de noviembre de 2019,Highton de Nolasco,LibroVol342-2.md,30506,31168,0,0,,,,,,,
342_p2083::2,342_p2083,342,26 de noviembre de 2019,Maqueda,LibroVol342-2.md,30506,31168,0,0,,,,,,,
342_p2083::3,342_p2083,342,26 de noviembre de 2019,Lorenzetti,LibroVol342-2.md,30506,31168,0,0,,,,,,,
342_p2083::4,342_p2083,342,26 de noviembre de 2019,Rosatti,LibroVol342-2.md,30506,31168,0,0,,,,,,,
342_p2136::0,342_p2136,342,3 de diciembre de 2019,Rosenkrantz,LibroVol342-2.md,32505,33250,1,0,,,,,,,
342_p2136::1,342_p2136,342,3 de diciembre de 2019,Highton de Nolasco,LibroVol342-2.md,32505,33250,0,0,,,,,,,
342_p2136::2,342_p2136,342,3 de diciembre de 2019,Maqueda,LibroVol342-2.md,32505,33250,0,0,,,,,,,
342_p2136::3,342_p2136,342,3 de diciembre de 2019,Lorenzetti,LibroVol342-2.md,32505,33250,0,0,,,,,,,
342_p2136::4,342_p2136,342,3 de diciembre de 2019,Rosatti,LibroVol342-2.md,32505,33250,0,0,,,,,,,
342_p2256::0,342_p2256,342,17 de diciembre de 2019,Rosenkrantz,LibroVol342-2.md,37162,38688,1,0,,,,,,,
342_p2256::1,342_p2256,342,17 de diciembre de 2019,Highton de Nolasco,LibroVol342-2.md,37162,38688,0,0,,,,,,,
342_p2256::2,342_p2256,342,17 de diciembre de 2019,Maqueda,LibroVol342-2.md,37162,38688,0,0,,,,,,,
342_p2256::3,342_p2256,342,17 de diciembre de 2019,Lorenzetti,LibroVol342-2.md,37162,38688,0,0,,,,,,,
342_p2256::4,342_p2256,342,17 de diciembre de 2019,Rosatti,LibroVol342-2.md,37162,38688,0,0,,,,,,,
342_p2317::0,342_p2317,342,17 de diciembre de 2019,Rosenkrantz,LibroVol342-2.md,39506,39556,1,0,,,,,,,
342_p2317::1,342_p2317,342,17 de diciembre de 2019,Highton de Nolasco,LibroVol342-2.md,39506,39556,0,0,,,,,,,
342_p2317::2,342_p2317,342,17 de diciembre de 2019,Maqueda,LibroVol342-2.md,39506,39556,0,0,,,,,,,
342_p2317::3,342_p2317,342,17 de diciembre de 2019,Lorenzetti,LibroVol342-2.md,39506,39556,0,0,,,,,,,
342_p2317::4,342_p2317,342,17 de diciembre de 2019,Rosatti,LibroVol342-2.md,39506,39556,0,0,,,,,,,
