voto_id,caso_id_canonico,juez,marco,origen_b,doble_cod,parser_posicion,parser_tipo_voto_sep,parser_fragmenta_ratio,parser_punto_divergencia
330_p4040::5,330_p4040,Zaffaroni,A,,0,mayoria,,,
330_p4040::6,330_p4040,Argibay,A,,1,en disidencia,,,
330_p4090::0,330_p4090,Lorenzetti,A,,0,mayoria,,,
330_p4090::1,330_p4090,Petracchi,A,,0,mayoria,,,
330_p4090::2,330_p4090,Maqueda,A,,0,mayoria,,,
330_p4090::3,330_p4090,Zaffaroni,A,,0,mayoria,,,
330_p4144::0,330_p4144,Lorenzetti,B,punto_divergencia=considerando 3,0,según su voto,C,parcial,considerando 3
330_p4144::1,330_p4144,Highton de Nolasco,B,,0,mayoria,,,
330_p4144::2,330_p4144,Fayt,B,,0,en disidencia,,,
330_p4144::3,330_p4144,Petracchi,B,,0,en disidencia,indeterminado,False,
330_p4144::4,330_p4144,Maqueda,B,,0,según su voto,indeterminado,False,
330_p4144::5,330_p4144,Zaffaroni,B,,0,en disidencia,,,
330_p4144::6,330_p4144,Argibay,B,,0,mayoria,,,
330_p4172::0,330_p4172,Highton de Nolasco,B,punto_divergencia=considerando 2,0,en disidencia,C,parcial,considerando 2
330_p4172::1,330_p4172,Fayt,B,,0,mayoria,,,
330_p4172::2,330_p4172,Petracchi,B,,0,mayoria,,,
330_p4172::3,330_p4172,Maqueda,B,,0,mayoria,,,
330_p4172::4,330_p4172,Zaffaroni,B,,0,mayoria,,,
330_p4172::5,330_p4172,Argibay,B,,0,mayoria,,,
330_p4211::0,330_p4211,Lorenzetti,A,,0,mayoria,,,
330_p4211::1,330_p4211,Highton de Nolasco,A,,0,según su voto,indeterminado,False,
330_p4211::2,330_p4211,Fayt,A,,0,mayoria,,,
330_p4211::3,330_p4211,Petracchi,A,,0,mayoria,,,
330_p4211::4,330_p4211,Maqueda,A,,0,según su voto,,,
330_p4211::5,330_p4211,Zaffaroni,A,,0,según su voto,B,False,
330_p4211::6,330_p4211,Argibay,A,,0,según su voto,,,
330_p4252::0,330_p4252,Lorenzetti,A,,0,en disidencia,indeterminado,False,
330_p4252::1,330_p4252,Highton de Nolasco,A,,0,mayoria,,,
330_p4252::2,330_p4252,Fayt,A,,0,mayoria,,,
330_p4252::3,330_p4252,Petracchi,A,,0,mayoria,,,
330_p4252::4,330_p4252,Argibay,A,,0,mayoria,,,
330_p4256::0,330_p4256,Lorenzetti,B,,0,mayoria,,,
330_p4256::1,330_p4256,Highton de Nolasco,B,punto_divergencia=considerando 3,0,según su voto,C,parcial,considerando 3
330_p4256::2,330_p4256,Fayt,B,,0,en disidencia,,,
330_p4256::3,330_p4256,Petracchi,B,,0,en disidencia,indeterminado,False,
330_p4256::4,330_p4256,Maqueda,B,,0,mayoria,,,
330_p4256::5,330_p4256,Zaffaroni,B,,0,mayoria,,,
330_p4256::6,330_p4256,Argibay,B,,0,en disidencia,,,
330_p452::0,330_p452,Highton de Nolasco,B,,0,mayoria,,,
330_p452::1,330_p452,Fayt,B,,0,mayoria,,,
330_p452::2,330_p452,Petracchi,B,,0,mayoria,,,
330_p452::3,330_p452,Maqueda,B,punto_divergencia=considerando 3,0,mayoria,C,parcial,considerando 3
330_p452::4,330_p452,Argibay,B,,0,mayoria,A,False,
330_p4539::0,330_p4539,Fayt,B,,0,mayoria,,,
330_p4539::1,330_p4539,Petracchi,B,,0,mayoria,,,
330_p4539::2,330_p4539,Maqueda,B,,0,mayoria,,,
330_p4539::3,330_p4539,Zaffaroni,B,,0,mayoria,,,
330_p4539::4,330_p4539,Argibay,B,tipo_voto_sep=B|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,B,False,
330_p4549::0,330_p4549,Fayt,A,,0,mayoria,,,
330_p4549::1,330_p4549,Petracchi,A,,0,mayoria,,,
330_p4549::2,330_p4549,Maqueda,A,,0,en disidencia,indeterminado,False,
330_p4549::3,330_p4549,Zaffaroni,A,,0,mayoria,,,
330_p4549::4,330_p4549,Argibay,A,,0,según su voto,indeterminado,False,
330_p4592::0,330_p4592,Lorenzetti,A,,0,mayoria,,,
330_p4592::1,330_p4592,Highton de Nolasco,A,,0,mayoria,,,
330_p4592::2,330_p4592,Fayt,A,,0,según su voto,D,True,dispositivo
330_p4592::3,330_p4592,Petracchi,A,,0,según su voto,indeterminado,False,
330_p4592::4,330_p4592,Argibay,A,,0,según su voto,,,
330_p4606::0,330_p4606,Lorenzetti,A,,0,mayoria,,,
330_p4606::1,330_p4606,Highton de Nolasco,A,,0,mayoria,,,
330_p4606::2,330_p4606,Fayt,A,,0,en disidencia,,,
330_p4606::3,330_p4606,Petracchi,A,,0,mayoria,,,
330_p4606::4,330_p4606,Maqueda,A,,0,mayoria,,,
330_p4606::5,330_p4606,Zaffaroni,A,,0,en disidencia,indeterminado,False,
330_p4606::6,330_p4606,Argibay,A,,0,mayoria,,,
330_p4632::0,330_p4632,Lorenzetti,A,,0,mayoria,,,
330_p4632::1,330_p4632,Highton de Nolasco,A,,0,mayoria,,,
330_p4632::2,330_p4632,Maqueda,A,,0,mayoria,,,
330_p4632::3,330_p4632,Argibay,A,,0,mayoria,,,
330_p4647::0,330_p4647,Lorenzetti,A,,0,mayoria,,,
330_p4647::1,330_p4647,Highton de Nolasco,A,,0,según su voto,indeterminado,False,
330_p4647::2,330_p4647,Fayt,A,,0,mayoria,,,
330_p4647::3,330_p4647,Petracchi,A,,0,en disidencia,B,False,
330_p4647::4,330_p4647,Maqueda,A,,0,mayoria,,,
330_p4647::5,330_p4647,Zaffaroni,A,,0,según su voto,indeterminado,False,
330_p4647::6,330_p4647,Argibay,A,,0,en disidencia,,,
330_p4690::0,330_p4690,Lorenzetti,A,,0,mayoria,,,
330_p4690::1,330_p4690,Highton de Nolasco,A,,0,mayoria,,,
330_p4690::2,330_p4690,Fayt,A,,0,mayoria,,,
330_p4690::3,330_p4690,Petracchi,A,,0,mayoria,,,
330_p4690::4,330_p4690,Maqueda,A,,0,mayoria,,,
330_p4690::5,330_p4690,Zaffaroni,A,,0,mayoria,,,
330_p4690::6,330_p4690,Argibay,A,,0,según su voto,indeterminado,False,
330_p4786::0,330_p4786,Lorenzetti,A,,0,mayoria,,,
330_p4786::1,330_p4786,Highton de Nolasco,A,,0,mayoria,,,
330_p4786::2,330_p4786,Fayt,A,,0,mayoria,,,
330_p4786::3,330_p4786,Maqueda,A,,0,mayoria,,,
330_p4786::4,330_p4786,Zaffaroni,A,,0,mayoria,,,
330_p4796::0,330_p4796,Lorenzetti,A,,0,mayoria,,,
330_p4796::1,330_p4796,Highton de Nolasco,A,,0,mayoria,,,
330_p4796::2,330_p4796,Fayt,A,,0,mayoria,,,
330_p4796::3,330_p4796,Petracchi,A,,0,mayoria,,,
330_p4796::4,330_p4796,Maqueda,A,,0,mayoria,,,
330_p4797::0,330_p4797,Lorenzetti,A,,0,mayoria,,,
330_p4797::1,330_p4797,Highton de Nolasco,A,,0,mayoria,,,
330_p4797::2,330_p4797,Fayt,A,,0,mayoria,,,
330_p4797::3,330_p4797,Petracchi,A,,0,mayoria,,,
330_p4797::4,330_p4797,Zaffaroni,A,,0,mayoria,,,
330_p50::0,330_p50,Lorenzetti,A,,0,mayoria,,,
330_p50::1,330_p50,Highton de Nolasco,A,,0,mayoria,,,
330_p50::2,330_p50,Zaffaroni,A,,0,mayoria,,,
330_p50::3,330_p50,Argibay,A,,0,mayoria,,,
330_p5010::0,330_p5010,Lorenzetti,A,,0,mayoria,,,
330_p5010::1,330_p5010,Highton de Nolasco,A,,0,mayoria,,,
330_p5010::2,330_p5010,Petracchi,A,,0,mayoria,,,
330_p5010::3,330_p5010,Maqueda,A,,0,mayoria,,,
330_p5010::4,330_p5010,Zaffaroni,A,,0,mayoria,,,
330_p5010::5,330_p5010,Argibay,A,,0,mayoria,,,
330_p506::0,330_p506,Lorenzetti,A,,0,mayoria,,,
330_p506::1,330_p506,Highton de Nolasco,A,,0,mayoria,,,
330_p506::2,330_p506,Fayt,A,,0,mayoria,,,
330_p506::3,330_p506,Petracchi,A,,0,mayoria,,,
330_p506::4,330_p506,Maqueda,A,,0,mayoria,,,
330_p506::5,330_p506,Zaffaroni,A,,1,en disidencia,B,False,
330_p506::6,330_p506,Argibay,A,,0,en disidencia,,,
330_p5064::0,330_p5064,Lorenzetti,A,,0,mayoria,,,
330_p5064::1,330_p5064,Fayt,A,,0,mayoria,,,
330_p5064::2,330_p5064,Petracchi,A,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,A,False,
330_p5064::3,330_p5064,Maqueda,A,,0,en disidencia,indeterminado,False,
330_p5064::4,330_p5064,Zaffaroni,A,,0,mayoria,,,
330_p5064::5,330_p5064,Argibay,A,,0,mayoria,,,
330_p5082::0,330_p5082,Highton de Nolasco,A,,0,mayoria,,,
330_p5082::1,330_p5082,Petracchi,A,,0,mayoria,,,
330_p5082::2,330_p5082,Maqueda,A,,0,mayoria,,,
330_p5082::3,330_p5082,Zaffaroni,A,,0,mayoria,,,
330_p5082::4,330_p5082,Argibay,A,,0,en disidencia,indeterminado,False,
330_p5131::0,330_p5131,Lorenzetti,A,,0,mayoria,,,
330_p5131::1,330_p5131,Highton de Nolasco,A,,0,mayoria,,,
330_p5131::2,330_p5131,Fayt,A,,0,en disidencia,,,
330_p5131::3,330_p5131,Petracchi,A,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,mayoria,D,True,dispositivo
330_p5131::4,330_p5131,Maqueda,A,,0,mayoria,,,
330_p5131::5,330_p5131,Zaffaroni,A,,0,en disidencia,,,
330_p5131::6,330_p5131,Argibay,A,,0,mayoria,,,
330_p5197::0,330_p5197,Lorenzetti,A,,0,en disidencia,B,False,
330_p5197::1,330_p5197,Highton de Nolasco,A,,0,mayoria,,,
330_p5197::2,330_p5197,Petracchi,A,,0,mayoria,,,
330_p5197::3,330_p5197,Maqueda,A,,0,mayoria,,,
330_p5197::4,330_p5197,Zaffaroni,A,,0,mayoria,,,
330_p5197::5,330_p5197,Argibay,A,,0,en disidencia,,,
330_p5234::0,330_p5234,Lorenzetti,B,,0,mayoria,,,
330_p5234::1,330_p5234,Petracchi,B,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,A,False,
330_p5234::2,330_p5234,Maqueda,B,,0,mayoria,,,
330_p5234::3,330_p5234,Zaffaroni,B,,0,mayoria,,,
330_p5234::4,330_p5234,Argibay,B,,0,mayoria,,,
330_p5272::0,330_p5272,Lorenzetti,B,,0,mayoria,,,
330_p5272::1,330_p5272,Highton de Nolasco,B,tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,indeterminado,False,
330_p5272::2,330_p5272,Fayt,B,,0,mayoria,,,
330_p5272::3,330_p5272,Maqueda,B,,0,según su voto,,,
330_p5272::4,330_p5272,Argibay,B,,0,mayoria,,,
330_p5345::0,330_p5345,Lorenzetti,B,,0,en disidencia,C,parcial,considerando 2
330_p5345::1,330_p5345,Highton de Nolasco,B,,0,mayoria,,,
330_p5345::2,330_p5345,Fayt,B,,0,en disidencia,D,True,dispositivo
330_p5345::3,330_p5345,Petracchi,B,,0,según su voto,indeterminado,False,
330_p5345::4,330_p5345,Maqueda,B,,0,mayoria,,,
330_p5345::5,330_p5345,Zaffaroni,B,,0,según su voto,C,parcial,considerando 2
330_p5345::6,330_p5345,Argibay,B,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,1,en disidencia,D,True,dispositivo
330_p5435::0,330_p5435,Lorenzetti,A,,0,mayoria,,,
330_p5435::1,330_p5435,Highton de Nolasco,A,,0,mayoria,,,
330_p5435::2,330_p5435,Fayt,A,,0,según su voto,,,
330_p5435::3,330_p5435,Petracchi,A,,0,según su voto,D,True,dispositivo
330_p5435::4,330_p5435,Maqueda,A,,0,mayoria,,,
330_p5435::5,330_p5435,Zaffaroni,A,,0,mayoria,,,
330_p5435::6,330_p5435,Argibay,A,,0,según su voto,indeterminado,False,
330_p610::0,330_p610,Highton de Nolasco,A,,0,mayoria,,,
330_p610::1,330_p610,Fayt,A,,0,mayoria,,,
330_p610::2,330_p610,Petracchi,A,,0,mayoria,,,
330_p610::3,330_p610,Maqueda,A,,0,mayoria,,,
330_p619::0,330_p619,Lorenzetti,A,,0,mayoria,,,
330_p619::1,330_p619,Fayt,A,,0,mayoria,,,
330_p619::2,330_p619,Petracchi,A,,0,mayoria,,,
330_p619::3,330_p619,Maqueda,A,,0,mayoria,,,
330_p685::0,330_p685,Lorenzetti,A,,0,mayoria,,,
330_p685::1,330_p685,Highton de Nolasco,A,,0,mayoria,indeterminado,False,
330_p685::2,330_p685,Fayt,A,,0,en disidencia,,,
330_p685::3,330_p685,Petracchi,A,,0,mayoria,,,
330_p685::4,330_p685,Maqueda,A,,0,en disidencia,,,
330_p685::5,330_p685,Argibay,A,,0,mayoria,,,
330_p692::0,330_p692,Lorenzetti,A,,0,mayoria,,,
330_p692::1,330_p692,Highton de Nolasco,A,,0,mayoria,,,
330_p692::2,330_p692,Petracchi,A,,0,mayoria,,,
330_p692::3,330_p692,Maqueda,A,,0,mayoria,,,
330_p704::0,330_p704,Lorenzetti,B,,0,en disidencia,C,parcial,considerando 2
330_p704::1,330_p704,Highton de Nolasco,B,,0,en disidencia,B,False,
330_p704::2,330_p704,Fayt,B,,0,mayoria,,,
330_p704::3,330_p704,Petracchi,B,,0,mayoria,,,
330_p704::4,330_p704,Maqueda,B,,0,mayoria,,,
330_p704::5,330_p704,Zaffaroni,B,,0,mayoria,,,
330_p704::6,330_p704,Argibay,B,posicion=en disidencia|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,en disidencia,,,
330_p725::0,330_p725,Lorenzetti,B,,0,mayoria,,,
330_p725::1,330_p725,Highton de Nolasco,B,,0,según su voto,indeterminado,False,
330_p725::2,330_p725,Petracchi,B,,0,mayoria,,,
330_p725::3,330_p725,Maqueda,B,,0,según su voto,,,
330_p725::4,330_p725,Argibay,B,punto_divergencia=considerando 2,0,según su voto,C,parcial,considerando 2
330_p789::0,330_p789,Lorenzetti,A,,0,mayoria,,,
330_p789::1,330_p789,Highton de Nolasco,A,,0,mayoria,,,
330_p789::2,330_p789,Fayt,A,,0,mayoria,,,
330_p789::3,330_p789,Petracchi,A,,0,mayoria,,,
330_p789::4,330_p789,Maqueda,A,,0,mayoria,,,
330_p789::5,330_p789,Zaffaroni,A,,0,mayoria,,,
330_p789::6,330_p789,Argibay,A,,0,en disidencia,indeterminado,False,
330_p826::0,330_p826,Lorenzetti,A,,0,mayoria,,,
330_p826::1,330_p826,Fayt,A,,0,mayoria,,,
330_p826::2,330_p826,Petracchi,A,,0,mayoria,,,
330_p826::3,330_p826,Maqueda,A,,0,mayoria,,,
330_p826::4,330_p826,Argibay,A,,0,mayoria,,,
330_p829::0,330_p829,Lorenzetti,B,,0,mayoria,,,
330_p829::1,330_p829,Highton de Nolasco,B,,0,en disidencia,,,
330_p829::2,330_p829,Fayt,B,,0,mayoria,,,
330_p829::3,330_p829,Petracchi,B,,0,mayoria,,,
330_p829::4,330_p829,Maqueda,B,,0,en disidencia,B,False,
330_p829::5,330_p829,Zaffaroni,B,,0,mayoria,,,
330_p829::6,330_p829,Argibay,B,posicion=en disidencia|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,en disidencia,,,
330_p940::0,330_p940,Lorenzetti,B,,0,mayoria,,,
330_p940::1,330_p940,Highton de Nolasco,B,,0,mayoria,,,
330_p940::2,330_p940,Fayt,B,,0,mayoria,,,
330_p940::3,330_p940,Petracchi,B,,0,mayoria,,,
330_p940::4,330_p940,Maqueda,B,,0,mayoria,,,
330_p940::5,330_p940,Zaffaroni,B,,0,mayoria,,,
330_p940::6,330_p940,Argibay,B,tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,indeterminado,False,
330_p960::0,330_p960,Lorenzetti,A,,0,mayoria,,,
330_p960::1,330_p960,Highton de Nolasco,A,,0,mayoria,,,
330_p960::2,330_p960,Fayt,A,,1,mayoria,,,
330_p960::3,330_p960,Petracchi,A,,0,mayoria,,,
330_p960::4,330_p960,Maqueda,A,,0,mayoria,,,
330_p960::5,330_p960,Zaffaroni,A,,0,mayoria,,,
330_p960::6,330_p960,Argibay,A,,0,según su voto,indeterminado,False,
331_p1013::0,331_p1013,Lorenzetti,B,,0,mayoria,,,
331_p1013::1,331_p1013,Highton de Nolasco,B,,0,mayoria,,,
331_p1013::2,331_p1013,Fayt,B,tipo_voto_sep=E|fragmenta_ratio=parcial|punto_divergencia=dispositivo,0,en disidencia,E,parcial,dispositivo
331_p1013::3,331_p1013,Petracchi,B,,0,en disidencia,,,
331_p1013::4,331_p1013,Maqueda,B,,0,mayoria,,,
331_p1013::5,331_p1013,Zaffaroni,B,tipo_voto_sep=E|fragmenta_ratio=parcial|punto_divergencia=dispositivo,0,en disidencia,E,parcial,dispositivo
331_p1013::6,331_p1013,Argibay,B,,0,mayoria,,,
331_p1028::0,331_p1028,Lorenzetti,B,,0,mayoria,,,
331_p1028::1,331_p1028,Highton de Nolasco,B,,0,mayoria,,,
331_p1028::2,331_p1028,Fayt,B,,0,mayoria,,,
331_p1028::3,331_p1028,Petracchi,B,,0,mayoria,,,
331_p1028::4,331_p1028,Maqueda,B,,0,mayoria,,,
331_p1028::5,331_p1028,Zaffaroni,B,,0,mayoria,,,
331_p1028::6,331_p1028,Argibay,B,posicion=según su voto|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,según su voto,,,
331_p1028::7,331_p1028,Argibay,B,,0,mayoria,,,
331_p1028::8,331_p1028,Argibay,B,,0,mayoria,,,
331_p116::0,331_p116,Highton de Nolasco,A,,0,mayoria,,,
331_p116::1,331_p116,Petracchi,A,,0,mayoria,,,
331_p116::2,331_p116,Maqueda,A,,0,mayoria,,,
331_p116::3,331_p116,Zaffaroni,A,,0,mayoria,,,
331_p116::4,331_p116,Argibay,A,,0,mayoria,,,
331_p1176::0,331_p1176,Lorenzetti,B,,0,mayoria,,,
331_p1176::1,331_p1176,Highton de Nolasco,B,,0,según su voto,indeterminado,False,
331_p1176::2,331_p1176,Fayt,B,posicion=según su voto|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,según su voto,,,
331_p1176::3,331_p1176,Petracchi,B,,0,según su voto,,,
331_p1176::4,331_p1176,Maqueda,B,,0,mayoria,,,
331_p1176::5,331_p1176,Zaffaroni,B,,0,mayoria,,,
331_p1176::6,331_p1176,Argibay,B,,0,mayoria,,,
331_p1199::0,331_p1199,Lorenzetti,B,,0,mayoria,,,
331_p1199::1,331_p1199,Highton de Nolasco,B,punto_divergencia=considerando 3,0,según su voto,C,parcial,considerando 3
331_p1199::2,331_p1199,Fayt,B,,0,mayoria,,,
331_p1199::3,331_p1199,Petracchi,B,,0,mayoria,,,
331_p1199::4,331_p1199,Maqueda,B,,0,mayoria,,,
331_p1199::5,331_p1199,Zaffaroni,B,,0,mayoria,,,
331_p1199::6,331_p1199,Argibay,B,,0,mayoria,,,
331_p123::0,331_p123,Lorenzetti,A,,0,mayoria,,,
331_p123::1,331_p123,Highton de Nolasco,A,,0,mayoria,,,
331_p123::2,331_p123,Petracchi,A,,0,mayoria,,,
331_p123::3,331_p123,Maqueda,A,,0,mayoria,,,
331_p123::4,331_p123,Zaffaroni,A,,0,mayoria,,,
331_p123::5,331_p123,Argibay,A,,1,mayoria,,,
331_p1255::0,331_p1255,Lorenzetti,A,,0,mayoria,,,
331_p1255::1,331_p1255,Highton de Nolasco,A,,0,mayoria,,,
331_p1255::2,331_p1255,Fayt,A,,0,mayoria,,,
331_p1255::3,331_p1255,Petracchi,A,,0,mayoria,,,
331_p1255::4,331_p1255,Maqueda,A,,0,mayoria,,,
331_p1255::5,331_p1255,Zaffaroni,A,,0,mayoria,,,
331_p1332::0,331_p1332,Lorenzetti,B,,0,en disidencia,indeterminado,False,
331_p1332::1,331_p1332,Highton de Nolasco,B,,0,mayoria,,,
331_p1332::2,331_p1332,Petracchi,B,,0,mayoria,,,
331_p1332::3,331_p1332,Maqueda,B,,0,mayoria,,,
331_p1332::4,331_p1332,Zaffaroni,B,,0,en disidencia,,,
331_p1332::5,331_p1332,Argibay,B,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,A,False,
331_p1387::0,331_p1387,Lorenzetti,B,,0,mayoria,,,
331_p1387::1,331_p1387,Highton de Nolasco,B,,0,mayoria,,,
331_p1387::2,331_p1387,Petracchi,B,tipo_voto_sep=B|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,B,False,
331_p1387::3,331_p1387,Maqueda,B,,0,mayoria,,,
331_p1387::4,331_p1387,Zaffaroni,B,,0,en disidencia,B,False,
331_p1387::5,331_p1387,Argibay,B,,0,mayoria,,,
331_p1530::0,331_p1530,Lorenzetti,A,,0,mayoria,,,
331_p1530::1,331_p1530,Highton de Nolasco,A,,0,según su voto,A,False,
331_p1530::2,331_p1530,Fayt,A,,0,mayoria,,,
331_p1530::3,331_p1530,Petracchi,A,,0,según su voto,indeterminado,False,
331_p1530::4,331_p1530,Maqueda,A,,0,según su voto,C,parcial,considerando 2
331_p1530::5,331_p1530,Zaffaroni,A,,0,mayoria,,,
331_p1530::6,331_p1530,Argibay,A,,0,mayoria,,,
331_p1592::0,331_p1592,Highton de Nolasco,A,,0,mayoria,,,
331_p1592::1,331_p1592,Fayt,A,,0,mayoria,,,
331_p1592::2,331_p1592,Petracchi,A,,0,mayoria,,,
331_p1592::3,331_p1592,Maqueda,A,,0,mayoria,,,
331_p1592::4,331_p1592,Argibay,A,,0,en disidencia,indeterminado,False,
331_p1651::0,331_p1651,Lorenzetti,A,,0,mayoria,,,
331_p1651::1,331_p1651,Highton de Nolasco,A,,0,mayoria,,,
331_p1651::2,331_p1651,Fayt,A,,0,mayoria,,,
331_p1651::3,331_p1651,Maqueda,A,,0,mayoria,,,
331_p1651::4,331_p1651,Zaffaroni,A,,0,mayoria,,,
331_p1651::5,331_p1651,Argibay,A,,0,mayoria,,,
331_p1672::0,331_p1672,Lorenzetti,A,,1,mayoria,,,
331_p1672::1,331_p1672,Highton de Nolasco,A,,0,mayoria,,,
331_p1672::2,331_p1672,Fayt,A,,0,mayoria,,,
331_p1672::3,331_p1672,Maqueda,A,,0,mayoria,,,
331_p1672::4,331_p1672,Argibay,A,,0,mayoria,,,
331_p1765::0,331_p1765,Lorenzetti,B,,0,mayoria,,,
331_p1765::1,331_p1765,Highton de Nolasco,B,,0,mayoria,,,
331_p1765::2,331_p1765,Petracchi,B,,0,mayoria,,,
331_p1765::3,331_p1765,Maqueda,B,,0,mayoria,,,
331_p1765::4,331_p1765,Zaffaroni,B,tipo_voto_sep=B|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,B,False,
331_p1765::5,331_p1765,Argibay,B,,0,mayoria,,,
331_p194::0,331_p194,Lorenzetti,A,,0,mayoria,,,
331_p194::1,331_p194,Highton de Nolasco,A,,0,mayoria,,,
331_p194::2,331_p194,Fayt,A,,0,mayoria,,,
331_p194::3,331_p194,Petracchi,A,,0,mayoria,,,
331_p194::4,331_p194,Maqueda,A,,0,mayoria,,,
331_p2149::0,331_p2149,Lorenzetti,A,,0,en disidencia,D,True,dispositivo
331_p2149::1,331_p2149,Highton de Nolasco,A,,0,mayoria,,,
331_p2149::2,331_p2149,Petracchi,A,,0,mayoria,,,
331_p2149::3,331_p2149,Maqueda,A,,0,mayoria,,,
331_p2149::4,331_p2149,Zaffaroni,A,,0,mayoria,,,
331_p2149::5,331_p2149,Argibay,A,,0,mayoria,,,
331_p2166::0,331_p2166,Lorenzetti,A,,0,mayoria,,,
331_p2166::1,331_p2166,Highton de Nolasco,A,,0,mayoria,,,
331_p2166::2,331_p2166,Fayt,A,,0,mayoria,,,
331_p2166::3,331_p2166,Maqueda,A,,0,mayoria,,,
331_p2166::4,331_p2166,Zaffaroni,A,,0,mayoria,,,
331_p2166::5,331_p2166,Argibay,A,,0,mayoria,,,
331_p2174::0,331_p2174,Lorenzetti,A,,0,en disidencia,B,False,
331_p2174::1,331_p2174,Fayt,A,,0,mayoria,,,
331_p2174::2,331_p2174,Petracchi,A,,0,mayoria,,,
331_p2174::3,331_p2174,Maqueda,A,,0,mayoria,,,
331_p2174::4,331_p2174,Zaffaroni,A,,1,mayoria,,,
331_p2174::5,331_p2174,Argibay,A,,0,en disidencia,,,
331_p2178::0,331_p2178,Lorenzetti,B,,0,en disidencia,indeterminado,False,
331_p2178::1,331_p2178,Highton de Nolasco,B,punto_divergencia=considerando 1,0,según su voto,C,parcial,considerando 1
331_p2178::2,331_p2178,Fayt,B,,0,mayoria,,,
331_p2178::3,331_p2178,Petracchi,B,,0,mayoria,,,
331_p2178::4,331_p2178,Maqueda,B,,0,mayoria,,,
331_p2178::5,331_p2178,Argibay,B,,0,en disidencia,indeterminado,False,
331_p2202::0,331_p2202,Lorenzetti,A,,0,según su voto,indeterminado,False,
331_p2202::1,331_p2202,Highton de Nolasco,A,,0,mayoria,,,
331_p2202::2,331_p2202,Fayt,A,,0,mayoria,,,
331_p2202::3,331_p2202,Petracchi,A,,0,mayoria,,,
331_p2202::4,331_p2202,Maqueda,A,,0,mayoria,,,
331_p2202::5,331_p2202,Zaffaroni,A,,0,mayoria,,,
331_p2202::6,331_p2202,Argibay,A,,0,según su voto,,,
331_p2257::0,331_p2257,Lorenzetti,A,,0,mayoria,,,
331_p2257::1,331_p2257,Highton de Nolasco,A,,0,mayoria,,,
331_p2257::2,331_p2257,Maqueda,A,,0,mayoria,,,
331_p2257::3,331_p2257,Argibay,A,,0,mayoria,,,
331_p2266::0,331_p2266,Lorenzetti,A,,0,mayoria,,,
331_p2266::1,331_p2266,Highton de Nolasco,A,,0,mayoria,,,
331_p2266::2,331_p2266,Fayt,A,,0,mayoria,,,
331_p2266::3,331_p2266,Petracchi,A,,0,mayoria,,,
331_p2266::4,331_p2266,Maqueda,A,,0,mayoria,,,
331_p2266::5,331_p2266,Argibay,A,,0,mayoria,,,
331_p2280::0,331_p2280,Lorenzetti,A,,0,mayoria,,,
331_p2280::1,331_p2280,Highton de Nolasco,A,,0,mayoria,,,
331_p2280::2,331_p2280,Fayt,A,,1,mayoria,,,
331_p2280::3,331_p2280,Petracchi,A,,0,mayoria,,,
331_p2280::4,331_p2280,Maqueda,A,,0,mayoria,,,
331_p2283::0,331_p2283,Lorenzetti,A,,0,mayoria,,,
331_p2283::1,331_p2283,Highton de Nolasco,A,,0,mayoria,,,
331_p2283::2,331_p2283,Petracchi,A,,0,mayoria,,,
331_p2283::3,331_p2283,Maqueda,A,,0,mayoria,,,
331_p2283::4,331_p2283,Argibay,A,,0,mayoria,,,
331_p2376::0,331_p2376,Lorenzetti,A,,0,mayoria,,,
331_p2376::1,331_p2376,Highton de Nolasco,A,,0,mayoria,,,
331_p2376::2,331_p2376,Petracchi,A,,0,mayoria,,,
331_p2376::3,331_p2376,Maqueda,A,,0,mayoria,,,
331_p2376::4,331_p2376,Zaffaroni,A,,0,en disidencia,indeterminado,False,
331_p2376::5,331_p2376,Argibay,A,,0,según su voto,,,
331_p2376::6,331_p2376,Argibay,A,,0,mayoria,,,
331_p2382::0,331_p2382,Highton de Nolasco,B,,0,mayoria,,,
331_p2382::1,331_p2382,Fayt,B,punto_divergencia=considerando 3,0,según su voto,C,parcial,considerando 3
331_p2382::2,331_p2382,Maqueda,B,,0,mayoria,,,
331_p2382::3,331_p2382,Argibay,B,punto_divergencia=considerando 3,0,según su voto,C,parcial,considerando 3
